TIMESTAMP,DISTANCE,AVG_LAT,AVG_LNG,GPS_ACCURACY,AVG_SPEED_BY_GPS,ACCLERATOR_STD,MAX_ACCLERATOR,MIN_ACCLERATOR,PERCENTILE_25_ACCLERATOR,PERCENTILE_75_ACCLERATOR,ACCLERATOR_ENTROPY,AVG_ROLL,AVG_YAW,AVG_PITCH,WEEK_DAY
1480171380,9.194138740456271,42.331654095991652,-71.109859204463334,65.0,0.1532356456742712,0.10520855061318066,0.22321837331511896,3.1343339658852545e-05,3.7334824224264962e-05,0.11163084981195431,1.0549201679861442,-0.014489375225806402,1.4492161240617352,0.063167748709196433,6
1480171410,4.1898806826824195,42.331578618881714,-71.109846478425126,36.774193548387096,0.06983134471137366,0.083175172430181216,0.22321837331511896,2.4345475203731604e-05,3.1721418865007705e-05,4.6803921618714713e-05,1.7105600837579242,-0.0013021537958292247,1.496054940302135,0.034367076514151135,6
1480171440,0.761255938587925,42.33157497660995,-71.109853095393873,32.372881355932201,0.012687598976465415,1.0800649645536799e-05,5.484068374999761e-05,2.4345475203731604e-05,3.1114905412602274e-05,4.7405922584176628e-05,1.7917594692280547,0.012071705285215993,1.5863345074362867,0.0058388271024828143,6
1480171470,7.164728140107405,42.331579025175735,-71.109882870755257,30.0,0.11941213566845675,2.4997400375093293e-05,0.00010369588875613173,2.717599575713492e-05,3.1194356276291191e-05,5.0287498200761341e-05,1.945910149055313,0.011800033123465692,1.6339512049863234,0.0026899388742915981,6
1480171500,0.0,42.33158156279692,-71.109905401310982,30.0,0.0,2.4641180415099276e-05,0.00010369588875613173,2.717599575713492e-05,3.2286580527597831e-05,4.2162703363639833e-05,1.945910149055313,0.011063223342588881,1.6409927911006119,-0.0026783663297733121,6
1480171530,5.973614609706092,42.331583040805846,-71.109908949649991,26.333333333333332,0.09956024349510154,5.4833922647325401e-06,4.6503961095063586e-05,3.0068026642941472e-05,3.1646595362701083e-05,3.7045089096562676e-05,1.7917594692280547,0.010479413052151642,1.6461832396491938,-0.0065635726353800812,6
1480171560,5.973614609706092,42.33159412587279,-71.109935562192561,17.333333333333332,0.09956024349510154,3.0653552973034926e-06,3.4716019489602468e-05,2.5215520436281796e-05,2.7803931224268308e-05,3.0800753079262283e-05,1.945910149055313,0.010367310773898452,1.6460746365462868,-0.0067881506990040488,6
1480171590,0.0,42.331603732930809,-71.109958626396121,11.0,0.0,3.0694767434325827e-06,3.090912193323178e-05,2.17669211799043e-05,2.4769905741911471e-05,2.8015172981972352e-05,1.945910149055313,0.010342250201146654,1.6457477533389715,-0.0068736042805240269,6
1480171620,0.0,42.331603732930809,-71.109958626396121,10.0,0.0,5.0306020027220405e-06,3.6587027556930385e-05,2.1749197505808523e-05,2.2434656405114524e-05,2.632958904995312e-05,1.7917594692280547,0.010331600542740906,1.6451598099456881,-0.0069152280031449286,6
1480171650,0.0,42.331603732930809,-71.109958626396121,10.0,0.0,6.432897361634691e-06,3.9636430497952815e-05,2.1749197505808523e-05,2.7649945273075376e-05,3.8030117422347141e-05,1.945910149055313,0.010268357708410459,1.6451306047265011,-0.006965129546464402,6
1480171680,0.0,42.331603732930809,-71.109958626396121,10.0,0.0,3.6386487305723479e-06,3.9636430497952815e-05,2.8561088280572509e-05,3.3014651412881887e-05,3.7504685303595513e-05,1.945910149055313,0.010247459755656007,1.6451472832240182,-0.0070152237212085114,6
1480171710,0.0,42.331603732930809,-71.109958626396121,10.0,0.0,5.2196819267571162e-06,3.4565202565020881e-05,2.1312596822119549e-05,2.4296263367396474e-05,3.3455983936960104e-05,1.7917594692280547,0.010265608883507525,1.6450591252930071,-0.0070309854838295294,6
1480171740,0.0,42.331603732930809,-71.109958626396121,10.0,0.0,3.3640932315084462e-06,3.0873254715637411e-05,2.1312596822119549e-05,2.2630220576174369e-05,2.7025571801260474e-05,1.945910149055313,0.010237986840760145,1.6448166734217224,-0.0070414011666491416,6
1480171770,0.0,42.331603732930809,-71.109958626396121,10.0,0.0,4.0996622911232361e-06,3.4828438102093129e-05,2.1838152672300458e-05,2.578025090043287e-05,3.0288534856733676e-05,1.945910149055313,0.010181881985310542,1.6443893340607882,-0.0070523134669101756,6
1480171800,0.0,42.331603732930809,-71.109958626396121,10.0,0.0,4.3383012632787006e-06,3.4828438102093129e-05,2.2348100791966038e-05,2.8529613740070583e-05,3.3799346951839864e-05,1.7917594692280547,0.010116876525538701,1.6440730983235119,-0.0070777979673692691,6
1480171830,0.0,42.331603732930809,-71.109958626396121,10.0,0.0,4.1474486320456412e-06,3.3816088661594969e-05,2.2348100791966038e-05,2.5104609086410732e-05,3.1308319284981245e-05,1.945910149055313,0.010129399477971512,1.6446918416431586,-0.007129455364259879,6
1480171860,0.0,42.331603732930809,-71.109958626396121,10.0,0.0,2.1751279352342312e-06,3.0889188188014686e-05,2.3661380007241348e-05,2.7219328198920784e-05,2.9308535754642827e-05,1.945910149055313,0.010130829085694638,1.6457428366206075,-0.0071823175017663001,6
1480171890,0.0,42.331603732930809,-71.109958626396121,10.0,0.0,3.6067189763726169e-06,3.5218485178846298e-05,2.3644059353091319e-05,2.6973470642668014e-05,3.0604279831485438e-05,1.7917594692280547,0.010094582521338198,1.6459821725786303,-0.0071809631580530839,6
1480171920,0.0,42.331603732930809,-71.109958626396121,10.0,0.0,4.2989410703251909e-06,3.5218485178846298e-05,2.3644059353091319e-05,2.4653833897731713e-05,3.008173253690183e-05,1.945910149055313,0.010075317018597468,1.6456168430668743,-0.0071954096331951229,6
1480171950,0.0,42.331603732930809,-71.109958626396121,10.0,0.0,3.9322844564924717e-06,3.3581264815658689e-05,2.301430366369316e-05,2.4653833897731713e-05,2.9634775344777905e-05,1.945910149055313,0.010046739660066974,1.6456836534083372,-0.0071930653583413351,6
1480171980,0.0,42.331603732930809,-71.109958626396121,10.0,0.0,4.3608027996118283e-06,3.2981353990081491e-05,2.2176795102323231e-05,2.3648358840657734e-05,3.196471049654717e-05,1.7917594692280547,0.0099986393465277441,1.6455888770364797,-0.0072125232896259883,6
1480172010,0.0,42.331603732930809,-71.109958626396121,10.0,0.0,5.7705307508529181e-06,3.2888969695479229e-05,1.5016365264845508e-05,2.378051272340857e-05,3.0606041241994484e-05,1.945910149055313,0.0099753953657111625,1.6455823482231542,-0.0072912680194494378,6
1480172040,0.0,42.331603732930809,-71.109958626396121,10.0,0.0,5.8922906109863147e-06,3.202014958423799e-05,1.5016365264845508e-05,2.0099618607034804e-05,2.6779738694367755e-05,1.945910149055313,0.0099648930921333156,1.6457115519163865,-0.0072786585786204765,6
1480172070,0.0,42.331603732930809,-71.109958626396121,10.0,0.0,5.5320176713753694e-06,2.6405156404635871e-05,1.2190517923236342e-05,1.579837271518708e-05,2.5235494556489746e-05,1.7917594692280547,0.0099306345348275423,1.6470321255147893,-0.0070237354727610418,6
1480172100,0.0,42.331603732930809,-71.109958626396121,10.0,0.0,5.8668993494090481e-06,2.9914338038161985e-05,1.2190517923236342e-05,2.1489633162350736e-05,2.68390382045925e-05,1.945910149055313,0.0099042051011642863,1.6483596332565023,-0.0067692896375650697,6
1480172130,0.0,42.331603732930809,-71.109958626396121,10.0,0.0,2.6396613269932291e-06,3.2397265234402199e-05,2.3781112570012778e-05,2.5960170098710232e-05,2.8669244265174344e-05,1.945910149055313,0.0098452438094186086,1.6485280457530822,-0.0067776332813106882,6
1480172160,0.0,42.331603732930809,-71.109958626396121,10.0,0.0,4.4472570230550125e-06,3.2397265234402199e-05,2.1519252387734906e-05,2.2745212236909094e-05,3.1113934366563638e-05,1.7917594692280547,0.0098346466344918435,1.6484536827283309,-0.0067855275022804433,6
1480172190,0.0,42.331603732930809,-71.109958626396121,10.0,0.0,4.8880089668752563e-06,3.3384972936472501e-05,2.1519252387734906e-05,2.2112543677302249e-05,3.1838298324378088e-05,1.945910149055313,0.0098533753929310637,1.6477931725514998,-0.0067980475729349527,6
1480172220,0.0,42.331603732930809,-71.109958626396121,10.0,0.0,5.3468368012695201e-06,3.3384972936472501e-05,1.767783109322052e-05,2.1457257939574161e-05,2.9844804818818619e-05,1.945910149055313,0.0097914553731750249,1.6473838981249558,-0.0068364622988476582,6
1480172250,0.0,42.331603732930809,-71.109958626396121,10.0,0.0,3.1552408040830949e-06,2.6950165608666305e-05,1.767783109322052e-05,2.1868248144729599e-05,2.5664501084367715e-05,1.7917594692280547,0.009747505299199365,1.6472594489388053,-0.006860930503172811,6
1480172280,0.0,42.331603732930809,-71.109958626396121,10.0,0.0,2.8000079927022861e-06,3.0018497600809945e-05,2.2482616179258e-05,2.3693462207563806e-05,2.8254988864719514e-05,1.945910149055313,0.0097266286168172494,1.6469502759427344,-0.0068655812826019774,6
1480172310,0.0,42.331603732930809,-71.109958626396121,10.0,0.0,2.9917659502188935e-06,3.0018497600809945e-05,2.2482616179258e-05,2.3067989867951469e-05,2.8646228200284342e-05,1.945910149055313,0.0097394162531224907,1.646429833772612,-0.0068759832182033092,6
1480172340,0.0,42.331603732930809,-71.109958626396121,10.0,0.0,4.1704145672628478e-06,3.4488383710582635e-05,2.3482688338385073e-05,2.3894489989946179e-05,3.067610134177536e-05,1.7917594692280547,0.009730245742046768,1.6458600482175758,-0.0069214439753563575,6
1480172370,0.0,42.331603732930809,-71.109958626396121,10.0,0.0,5.4489186229455959e-06,3.4488383710582635e-05,1.8685954643309134e-05,2.1571481337412054e-05,3.0016339313217428e-05,1.945910149055313,0.0096999402642234268,1.6460890794927927,-0.0069261050086926968,6
1480172400,0.0,42.331603732930809,-71.109958626396121,10.0,0.0,5.3085957765757175e-06,3.436851313260974e-05,1.8468856355002667e-05,2.0090200844398712e-05,2.5912336181568601e-05,1.945910149055313,0.0096831748738812149,1.6462037186170162,-0.0069122254413840822,6
