TIMESTAMP,DISTANCE,AVG_LAT,AVG_LNG,GPS_ACCURACY,AVG_SPEED_BY_GPS,ACCLERATOR_STD,MAX_ACCLERATOR,MIN_ACCLERATOR,PERCENTILE_25_ACCLERATOR,PERCENTILE_75_ACCLERATOR,ACCLERATOR_ENTROPY,AVG_ROLL,AVG_YAW,AVG_PITCH,WEEK_DAY
1479945720,5.454455350908114,42.338739073469327,-71.08817790442545,117.97469971372138,0.0909075891818019,0.0039524467870430281,0.010506683501421539,7.8074570598953701e-06,0.00073305143400175703,0.0070734171045074429,1.5910955635959392,-0.028737688105707537,0.14209564176287981,-0.53899396140973166,3
1479945750,4.86295962723862,42.338747823696593,-71.088166935498165,165.5048195457986,0.08104932712064367,0.0066324221136606311,0.016387944879963135,7.8074570598953701e-06,0.00049229148565399679,0.010870826500906332,1.8562701281920881,0.52486248601863572,-0.58929247956229414,-1.0704384881482136,3
1479945780,12.827755709129871,42.33876454746661,-71.088164016496336,179.17270739458701,0.21379592848549786,0.0066293138418150209,0.016387944879963135,0.00031387472970156047,0.00066878700650798242,0.0084171052106071075,1.8056165767134955,1.0257923675187715,-0.99724390227446402,-1.1571795656239363,3
1479945810,11.058734588988688,42.338784302761042,-71.088166530907145,172.08719717967099,0.18431224314981148,0.085507100404266678,0.23093570415923936,5.5848604033266545e-05,0.0007180523841103059,0.0034206696865638313,1.710560083757924,1.5123297673232701,-0.6955828876239547,-1.28322777764875,3
1479945840,8.867431496236069,42.338783885370276,-71.08818357642626,154.625334748195,0.14779052493726783,0.090088887442633381,0.23093570415923936,7.732365665227891e-06,0.0005351402073198962,0.084459953398528145,1.7770332013812697,1.4972728841582459,0.96673403529761459,-1.378175273035023,3
1479945870,2.020035954110507,42.338735672901834,-71.088182519458329,110.96457831233509,0.033667265901841784,0.056830330744476555,0.16384460341629675,2.8820291993328393e-06,0.00051108208813587679,0.0034522555608352996,1.8056165767134953,1.4651907242292714,1.4127476308903084,-1.4051280120978142,3
1479945900,3.2430839367418547,42.338699266770234,-71.088151012512768,109.65310625558709,0.054051398945697576,0.0016706497307062938,0.0048011864762069409,2.8820291993328393e-06,0.00016700585774637674,0.0016428747358813158,1.7917594692280547,1.603524794544495,1.5616380347369849,-1.4089633389871983,3
1479945930,11.179557773277654,42.338708498014533,-71.088145583621596,157.70202566756464,0.1863259628879609,0.12838157408940806,0.34985089299603206,0.00014982003498700957,0.0003301179476044496,0.10915059179955719,1.7770332013812693,1.4945751195262702,0.40671940606078433,-1.3798344130338855,3
1479945960,17.900099086591126,42.338647120884552,-71.08811922117151,147.93022122972337,0.29833498477651876,0.12503464808539197,0.34985089299603206,9.1275027126378315e-05,0.00048170386110234014,0.12939816523781078,1.8043716191528454,0.54268777437708537,-0.74420401349167997,-1.39234121425107,3
1479945990,8.853987001853957,42.338473471003311,-71.088010518332169,109.74084187761066,0.14756645003089927,0.021243323791483068,0.05976992189030858,9.1275027126378315e-05,0.00022962213562541451,0.010877062511435489,1.7347645210257756,0.13920537001373087,-0.53919155909369321,-1.4624140255839064,3
1479946020,25.757981241780787,42.338446512414166,-71.087947794082453,148.83474693546302,0.4292996873630131,0.49060058082177066,1.4195601395083293,0.00013225112982713291,0.0066947466846390153,0.33245551169223186,1.8043716191528456,1.7112500045036889,-0.056620743977033143,-1.4014031914314187,3
1479946050,34.13406437224419,42.338604213290544,-71.088048459704382,140.86328568388055,0.5689010728707365,0.49107269809121756,1.4195601395083293,0.00041837294941575616,0.0051313601075222426,0.33245551169223186,1.8937882323911377,1.0899833041008227,0.48764712110136266,-1.394927684384313,3
1479946080,1.3945885723198097,42.338800094021067,-71.088212750673677,106.08770282093411,0.023243142871996827,0.025740670161805035,0.071346013456252855,8.6410958101417411e-05,0.00021517675768252377,0.0080676437878197671,1.6581101035673731,-1.104354505136228,-0.098918505408533378,-1.4435964786878568,3
