TIMESTAMP,DISTANCE,AVG_LAT,AVG_LNG,GPS_ACCURACY,AVG_SPEED_BY_GPS,ACCLERATOR_STD,MAX_ACCLERATOR,MIN_ACCLERATOR,PERCENTILE_25_ACCLERATOR,PERCENTILE_75_ACCLERATOR,ACCLERATOR_ENTROPY,AVG_ROLL,AVG_YAW,AVG_PITCH,WEEK_DAY
1480512540,3.5489460260784034,42.331703318979798,-71.109846188917402,10.392156862745098,0.059149100434640056,1.3011622995202426e-05,6.6379067550756746e-05,2.9142034482783003e-05,4.2493345316938287e-05,6.1105546962312172e-05,1.7917594692280547,-0.215860894558945,-2.3519204352258134,0.067731286028337737,3
1480512570,6.752613629810851,42.331705195868693,-71.109857523880095,10.0,0.11254356049684751,3.3238728844196472e-05,0.00012866994374843068,2.9142034482783003e-05,4.0882706108018138e-05,6.0768111932324518e-05,1.7917594692280547,0.00055270355138361627,-2.5249226633898165,0.025609205280660779,3
1480512600,6.752613629810851,42.331702471750155,-71.109887866369533,10.0,0.11254356049684751,3.2587336394573308e-05,0.00012866994374843068,2.5954413762520044e-05,3.327683251813162e-05,4.715698080976911e-05,1.945910149055313,-0.0083661573741371214,-2.5231068165155341,0.012660217339973386,3
1480512630,0.0,42.331700837279023,-71.109906071863193,10.0,0.0,8.8578626957429235e-06,5.055778828603566e-05,2.5954413762520044e-05,3.2178695419436828e-05,4.3994499986039068e-05,1.945910149055313,-0.010888868234688759,-2.5198864643443057,0.0083882086987166846,3
1480512660,0.0,42.331700837279023,-71.109906071863193,10.0,0.0,6.8926944140364296e-06,5.055778828603566e-05,2.9723630534963743e-05,3.1702001304407017e-05,3.5748749305518902e-05,1.7917594692280547,-0.011103150536777115,-2.5195039537130199,0.0081499237034597001,3
1480512690,0.0,42.331700837279023,-71.109906071863193,10.0,0.0,1.3326731229461693e-05,6.8841327506757622e-05,2.6353185208175531e-05,3.0593950329010706e-05,3.8371947380750674e-05,1.945910149055313,-0.011119668140810071,-2.5190360963065355,0.0079622230774622771,3
1480512720,0.0,42.331700837279023,-71.109906071863193,10.0,0.0,1.2860597031117019e-05,6.8841327506757622e-05,2.6353185208175531e-05,3.242806025664464e-05,4.1331944065752739e-05,1.945910149055313,-0.010980073415770942,-2.5186529596829454,0.0078300636031235493,3
1480512750,0.0,42.331700837279023,-71.109906071863193,10.0,0.0,5.0791641460156241e-06,4.1672225481273887e-05,2.9103888402019504e-05,3.1465109041856054e-05,4.0895311693460336e-05,1.7917594692280547,-0.010620411623264965,-2.5189149810164717,0.0077974291078388887,3
1480512780,0.0,42.331700837279023,-71.109906071863193,10.0,0.0,4.0353150743795432e-06,4.1266793165100921e-05,2.9185321917731474e-05,2.9868383483955073e-05,3.4515121408887654e-05,1.945910149055313,-0.01040464291518743,-2.5192231718618929,0.0077935675608492589,3
1480512810,0.0,42.331700837279023,-71.109906071863193,10.0,0.0,1.5790917805270094e-05,7.4869941531219625e-05,2.5352776586985179e-05,2.9260802926826895e-05,3.4451195570813192e-05,1.945910149055313,-0.010383238597445643,-2.5193214534298813,0.0077440454790325469,3
1480512840,0.0,42.331700837279023,-71.109906071863193,10.0,0.0,1.7682006585993284e-05,7.4869941531219625e-05,2.0277440541927817e-05,2.7110781283861746e-05,3.6327922234872473e-05,1.7917594692280547,-0.010520129790621349,-2.5196757018739118,0.0076268460468281486,3
1480512870,0.0,42.331700837279023,-71.109906071863193,10.0,0.0,8.8065498511522652e-06,4.186369215701206e-05,1.8242819273034714e-05,2.2622208264069613e-05,3.8286076755139292e-05,1.945910149055313,-0.010679247040043773,-2.5201000073054014,0.0074854719042305945,3
1480512900,0.0,42.331700837279023,-71.109906071863193,10.0,0.0,0.00036287858888337074,0.0010690884942139926,1.8242819273034714e-05,2.4596585440366154e-05,4.377061171373458e-05,1.945910149055313,-0.008807011825699965,-2.5080832831305315,0.00060029418672568453,3
1480512930,0.0,42.331700837279023,-71.109906071863193,10.0,0.0,0.00038442768379024059,0.0010690884942139926,2.42261948945209e-05,3.475391398961454e-05,4.7428630536535399e-05,1.7917594692280547,-0.0066972337066345212,-2.4825153836335399,-0.011681369957416372,3
1480512960,1.7737337791907188,42.331679871345223,-71.109909122875976,10.0,0.02956222965317865,7.3592790096006975e-06,4.8012330291894835e-05,2.4375739167474929e-05,2.965822321810252e-05,3.6978643729280178e-05,1.945910149055313,-0.0071904046644672018,-2.4735507052220558,-0.015166669660006141,3
1480512990,1.7737337791907188,42.331657407844723,-71.109912391818227,10.0,0.02956222965317865,6.5644980935089162e-06,3.7038470524332692e-05,1.7122034393768994e-05,2.4922458110272206e-05,3.4266130083221932e-05,1.945910149055313,-0.0072822696115072676,-2.47423240775053,-0.015577254915650414,3
1480513020,0.0,42.331655910278023,-71.10991260974771,10.0,0.0,5.955334326527675e-06,3.4684990783308304e-05,1.7122034393768994e-05,2.5723782651121077e-05,3.2486696578256509e-05,1.7917594692280547,-0.0073011860772106973,-2.4749751356209853,-0.015812647256948066,3
1480513050,0.0,42.331655910278023,-71.10991260974771,10.0,0.0,5.4223276714491729e-06,3.4373933152444534e-05,1.7944772760863725e-05,2.6232713779174948e-05,3.3086772101658909e-05,1.945910149055313,-0.007322648260731467,-2.474417567322253,-0.015916917646748428,3
1480513080,0.0,42.331655910278023,-71.10991260974771,10.0,0.0,6.217664347522135e-06,3.8436072266245874e-05,1.7944772760863725e-05,3.1197623599093499e-05,3.5497186289989601e-05,1.945910149055313,-0.0073836033042794808,-2.4734377905557987,-0.016014253605503015,3
1480513110,0.0,42.331655910278023,-71.10991260974771,10.0,0.0,6.149044243308904e-06,3.8436072266245874e-05,2.1668235111325079e-05,2.5909624540908172e-05,3.5882995971196649e-05,1.7917594692280547,-0.0074292770912098858,-2.4727984945560588,-0.016074100721318315,3
1480513140,0.0,42.331655910278023,-71.10991260974771,10.0,0.0,5.23188160399214e-06,3.8177138515532232e-05,2.1668235111325079e-05,2.3905203142278178e-05,2.9042330952223587e-05,1.945910149055313,-0.0074032632299886837,-2.4727536060692938,-0.016177237082474486,3
1480513170,0.0,42.331655910278023,-71.10991260974771,10.0,0.0,6.5949454310705802e-06,4.0111903287198243e-05,2.2120059239387896e-05,2.6964833006116195e-05,3.8634611591031396e-05,1.945910149055313,-0.0074288466182941878,-2.4725946247845711,-0.016238109987554029,3
1480513200,0.0,42.331655910278023,-71.10991260974771,10.0,0.0,7.5238030584358778e-06,4.0111903287198243e-05,1.9574086439305084e-05,2.5316048688175439e-05,3.6043050281525085e-05,1.7917594692280547,-0.0074580844735177912,-2.4726411715109831,-0.016272799626480983,3
1480513230,0.0,42.331655910278023,-71.10991260974771,10.0,0.0,5.2143444700769791e-06,3.835269579714586e-05,1.9574086439305084e-05,2.5329007414481105e-05,2.7282690644488614e-05,1.945910149055313,-0.0074685567169592059,-2.4732736430461708,-0.016329919762726769,3
1480513260,0.0,42.331655910278023,-71.10991260974771,10.0,0.0,5.7849781524576655e-06,4.118650967701846e-05,2.5764589214818886e-05,2.7263718378441619e-05,3.6961172092996619e-05,1.945910149055313,-0.0075209492717112792,-2.4734909147612592,-0.016369022556167918,3
