Timestamp, Data Source, Data, Display Value, Raw Value
2016-11-15T15:45:19Z, GPS, Latitude, 42.3390168557338
2016-11-15T15:45:28Z, Acceleration (via User), x, 6.34139360045083e-05
2016-11-15T15:45:28Z, Acceleration (via User), y, 0.000673779344651848
2016-11-15T15:45:28Z, Acceleration (via User), z, -0.000241405185079202
2016-11-15T15:45:28Z, Attitude, Roll, -0.0383985204659546
2016-11-15T15:45:28Z, Attitude, Yaw, -2.16322284599499
2016-11-15T15:45:28Z, Attitude, Pitch, 0.0237778265207772
2016-11-15T15:45:28Z, Magnetometer (corrected for device), x, -9.78995609283447
2016-11-15T15:45:28Z, Magnetometer (corrected for device), y, -12.6760272979736
2016-11-15T15:45:28Z, Magnetometer (corrected for device), z, -28.3946533203125
2016-11-15T15:45:28Z, Magnetometer (corrected for device), Estimated Accuracy, High
2016-11-15T15:45:29Z, GPS, Latitude, 42.3390168557338
2016-11-15T15:45:29Z, GPS, Longitude, -71.0882494133628
2016-11-15T15:45:29Z, GPS, Altitude, 4.29449081420898
2016-11-15T15:45:29Z, GPS, Horizontal Accuracy, 50.0
2016-11-15T15:45:30Z, GPS, Latitude, 42.3390168557338
2016-11-15T15:45:30Z, GPS, Longitude, -71.0882494133628
2016-11-15T15:45:30Z, GPS, Altitude, 4.29140853881836
2016-11-15T15:45:30Z, GPS, Horizontal Accuracy, 50.0
2016-11-15T15:45:31Z, GPS, Latitude, 42.3390168557338
2016-11-15T15:45:31Z, GPS, Longitude, -71.0882494133628
2016-11-15T15:45:31Z, GPS, Altitude, 4.28762435913086
2016-11-15T15:45:31Z, GPS, Horizontal Accuracy, 50.0
2016-11-15T15:45:32Z, GPS, Latitude, 42.3390168557338
2016-11-15T15:45:32Z, GPS, Longitude, -71.0882494133628
2016-11-15T15:45:32Z, GPS, Altitude, 4.29015731811523
2016-11-15T15:45:32Z, GPS, Horizontal Accuracy, 50.0
2016-11-15T15:45:33Z, GPS, Latitude, 42.3390168557338
2016-11-15T15:45:33Z, GPS, Longitude, -71.0882494133628
2016-11-15T15:45:33Z, GPS, Altitude, 4.29711532592773
2016-11-15T15:45:33Z, GPS, Horizontal Accuracy, 50.0
2016-11-15T15:45:34Z, GPS, Latitude, 42.3390168557338
2016-11-15T15:45:34Z, GPS, Longitude, -71.0882494133628
2016-11-15T15:45:34Z, GPS, Altitude, 4.29635238647461
2016-11-15T15:45:34Z, GPS, Horizontal Accuracy, 50.0
2016-11-15T15:45:35Z, GPS, Latitude, 42.3390168557338
2016-11-15T15:45:35Z, GPS, Longitude, -71.0882494133628
2016-11-15T15:45:35Z, GPS, Altitude, 4.28307723999023
2016-11-15T15:45:35Z, GPS, Horizontal Accuracy, 50.0
2016-11-15T15:45:36Z, GPS, Latitude, 42.3390168557338
2016-11-15T15:45:36Z, GPS, Longitude, -71.0882494133628
2016-11-15T15:45:36Z, GPS, Altitude, 4.29067611694336
2016-11-15T15:45:36Z, GPS, Horizontal Accuracy, 50.0
2016-11-15T15:45:37Z, GPS, Latitude, 42.3390168557338
2016-11-15T15:45:37Z, GPS, Longitude, -71.0882494133628
2016-11-15T15:45:37Z, GPS, Altitude, 4.29638290405273
2016-11-15T15:45:37Z, GPS, Horizontal Accuracy, 50.0
2016-11-15T15:45:37Z, Acceleration (via User), x, -0.000289584946585819
2016-11-15T15:45:37Z, Acceleration (via User), y, 0.000767662539146841
2016-11-15T15:45:37Z, Acceleration (via User), z, -0.00193701544776559
2016-11-15T15:45:37Z, Attitude, Roll, -0.0377395478009431
2016-11-15T15:45:37Z, Attitude, Yaw, -2.16461625789364
2016-11-15T15:45:37Z, Attitude, Pitch, 0.0236275268795587
2016-11-15T15:45:37Z, Magnetometer (corrected for device), x, -10.0152521133423
2016-11-15T15:45:37Z, Magnetometer (corrected for device), y, -12.6021289825439
2016-11-15T15:45:37Z, Magnetometer (corrected for device), z, -28.4686889648438
2016-11-15T15:45:37Z, Magnetometer (corrected for device), Estimated Accuracy, High
2016-11-15T15:45:38Z, GPS, Latitude, 42.3390168557338
2016-11-15T15:45:38Z, GPS, Longitude, -71.0882494133628
2016-11-15T15:45:38Z, GPS, Altitude, 4.30584335327148
2016-11-15T15:45:38Z, GPS, Horizontal Accuracy, 50.0
2016-11-15T15:45:39Z, GPS, Latitude, 42.3390168557338
2016-11-15T15:45:39Z, GPS, Longitude, -71.0882494133628
2016-11-15T15:45:39Z, GPS, Altitude, 4.30208969116211
2016-11-15T15:45:39Z, GPS, Horizontal Accuracy, 50.0
2016-11-15T15:45:40Z, GPS, Latitude, 42.3390168557338
2016-11-15T15:45:40Z, GPS, Longitude, -71.0882494133628
2016-11-15T15:45:40Z, GPS, Altitude, 4.26714706420898
2016-11-15T15:45:40Z, GPS, Horizontal Accuracy, 50.0
2016-11-15T15:45:41Z, GPS, Latitude, 42.3390168557338
2016-11-15T15:45:41Z, GPS, Longitude, -71.0882494133628
2016-11-15T15:45:41Z, GPS, Altitude, 4.26458358764648
2016-11-15T15:45:41Z, GPS, Horizontal Accuracy, 50.0
2016-11-15T15:45:42Z, GPS, Latitude, 42.3390168557338
2016-11-15T15:45:42Z, GPS, Longitude, -71.0882494133628
2016-11-15T15:45:42Z, GPS, Altitude, 4.30517196655273
2016-11-15T15:45:42Z, GPS, Horizontal Accuracy, 50.0
2016-11-15T15:45:43Z, GPS, Latitude, 42.3390168557338
2016-11-15T15:45:43Z, GPS, Longitude, -71.0882494133628
2016-11-15T15:45:43Z, GPS, Altitude, 4.30392074584961
2016-11-15T15:45:43Z, GPS, Horizontal Accuracy, 50.0
2016-11-15T15:45:44Z, GPS, Latitude, 42.3390168557338
2016-11-15T15:45:44Z, GPS, Longitude, -71.0882494133628
2016-11-15T15:45:44Z, GPS, Altitude, 4.30517196655273
2016-11-15T15:45:44Z, GPS, Horizontal Accuracy, 50.0
2016-11-15T15:45:45Z, GPS, Latitude, 42.3390168557338
2016-11-15T15:45:45Z, GPS, Longitude, -71.0882494133628
2016-11-15T15:45:45Z, GPS, Altitude, 4.29446029663086
2016-11-15T15:45:45Z, GPS, Horizontal Accuracy, 50.0
2016-11-15T15:45:46Z, GPS, Latitude, 42.3390168557338
2016-11-15T15:45:46Z, GPS, Longitude, -71.0882494133628
2016-11-15T15:45:46Z, GPS, Altitude, 4.30331039428711
2016-11-15T15:45:46Z, GPS, Horizontal Accuracy, 50.0
2016-11-15T15:45:46Z, Acceleration (via User), x, 0.000247253774432465
2016-11-15T15:45:46Z, Acceleration (via User), y, 0.00104928051587194
2016-11-15T15:45:46Z, Acceleration (via User), z, 0.000560034008231014
2016-11-15T15:45:46Z, Attitude, Roll, -0.0375589296997754
2016-11-15T15:45:46Z, Attitude, Yaw, -2.16410366413971
2016-11-15T15:45:46Z, Attitude, Pitch, 0.0234971213899337
2016-11-15T15:45:46Z, Magnetometer (corrected for device), x, -10.2387475967407
2016-11-15T15:45:46Z, Magnetometer (corrected for device), y, -12.9784717559814
2016-11-15T15:45:46Z, Magnetometer (corrected for device), z, -28.0223999023438
2016-11-15T15:45:46Z, Magnetometer (corrected for device), Estimated Accuracy, High
2016-11-15T15:45:47Z, GPS, Latitude, 42.3390168557338
2016-11-15T15:45:47Z, GPS, Longitude, -71.0882494133628
2016-11-15T15:45:47Z, GPS, Altitude, 4.30331039428711
2016-11-15T15:45:47Z, GPS, Horizontal Accuracy, 50.0
2016-11-15T15:45:48Z, GPS, Latitude, 42.3390168557338
2016-11-15T15:45:48Z, GPS, Longitude, -71.0882494133628
2016-11-15T15:45:48Z, GPS, Altitude, 4.29384994506836
2016-11-15T15:45:48Z, GPS, Horizontal Accuracy, 50.0
2016-11-15T15:45:49Z, GPS, Latitude, 42.3390168557338
2016-11-15T15:45:49Z, GPS, Longitude, -71.0882494133628
2016-11-15T15:45:49Z, GPS, Altitude, 4.30138778686523
2016-11-15T15:45:49Z, GPS, Horizontal Accuracy, 50.0
2016-11-15T15:45:50Z, GPS, Latitude, 42.3390168557338
2016-11-15T15:45:50Z, GPS, Longitude, -71.0882494133628
2016-11-15T15:45:50Z, GPS, Altitude, 4.30327987670898
2016-11-15T15:45:50Z, GPS, Horizontal Accuracy, 50.0
2016-11-15T15:45:51Z, GPS, Latitude, 42.3390168557338
2016-11-15T15:45:51Z, GPS, Longitude, -71.0882494133628
2016-11-15T15:45:51Z, GPS, Altitude, 4.30199813842773
2016-11-15T15:45:51Z, GPS, Horizontal Accuracy, 50.0
2016-11-15T15:45:52Z, GPS, Latitude, 42.3390168557338
2016-11-15T15:45:52Z, GPS, Longitude, -71.0882494133628
2016-11-15T15:45:52Z, GPS, Altitude, 4.30642318725586
2016-11-15T15:45:52Z, GPS, Horizontal Accuracy, 50.0
2016-11-15T15:45:55Z, Acceleration (via User), x, -0.000415649614296854
2016-11-15T15:45:55Z, Acceleration (via User), y, -0.000110623564978596
2016-11-15T15:45:55Z, Acceleration (via User), z, -0.00160066247917712
2016-11-15T15:45:55Z, Attitude, Roll, -0.0375214255468349
2016-11-15T15:45:55Z, Attitude, Yaw, -2.16459759244805
2016-11-15T15:45:55Z, Attitude, Pitch, 0.0232984666095546
2016-11-15T15:45:55Z, Magnetometer (corrected for device), x, -10.1640558242798
2016-11-15T15:45:55Z, Magnetometer (corrected for device), y, -12.9033222198486
2016-11-15T15:45:55Z, Magnetometer (corrected for device), z, -27.5716857910156
2016-11-15T15:45:55Z, Magnetometer (corrected for device), Estimated Accuracy, High
2016-11-15T15:46:00Z, GPS, Latitude, 42.3390171716469
2016-11-15T15:46:00Z, GPS, Longitude, -71.0882488141592
2016-11-15T15:46:00Z, GPS, Altitude, 4.30642318725586
2016-11-15T15:46:00Z, GPS, Horizontal Accuracy, 65.0
2016-11-15T15:46:02Z, GPS, Latitude, 42.33883673712
2016-11-15T15:46:02Z, GPS, Longitude, -71.0882009016808
2016-11-15T15:46:02Z, GPS, Altitude, 9.63259315490723
2016-11-15T15:46:02Z, GPS, Horizontal Accuracy, 65.0
2016-11-15T15:46:04Z, Acceleration (via User), x, 3.35257718688808e-05
2016-11-15T15:46:04Z, Acceleration (via User), y, 0.000172518077306449
2016-11-15T15:46:04Z, Acceleration (via User), z, -0.000277087645372376
2016-11-15T15:46:04Z, Attitude, Roll, -0.0372226247050955
2016-11-15T15:46:04Z, Attitude, Yaw, -2.16465805051821
2016-11-15T15:46:04Z, Attitude, Pitch, 0.0232916894225575
2016-11-15T15:46:04Z, Magnetometer (corrected for device), x, -9.56466007232666
2016-11-15T15:46:04Z, Magnetometer (corrected for device), y, -12.7501697540283
2016-11-15T15:46:04Z, Magnetometer (corrected for device), z, -27.8706665039062
2016-11-15T15:46:04Z, Magnetometer (corrected for device), Estimated Accuracy, High
2016-11-15T15:46:11Z, GPS, Latitude, 42.3388364739728
2016-11-15T15:46:11Z, GPS, Longitude, -71.0882005258371
2016-11-15T15:46:11Z, GPS, Altitude, 9.63259315490723
2016-11-15T15:46:11Z, GPS, Horizontal Accuracy, 65.0
2016-11-15T15:46:13Z, Acceleration (via User), x, 0.000986755592748523
2016-11-15T15:46:13Z, Acceleration (via User), y, -0.000530966732185334
2016-11-15T15:46:13Z, Acceleration (via User), z, -0.0043905982747674
2016-11-15T15:46:13Z, Attitude, Roll, -0.0370617938889944
2016-11-15T15:46:13Z, Attitude, Yaw, -2.16380343177896
2016-11-15T15:46:13Z, Attitude, Pitch, 0.0232748455423735
2016-11-15T15:46:13Z, Magnetometer (corrected for device), x, -9.3390588760376
2016-11-15T15:46:13Z, Magnetometer (corrected for device), y, -12.8994922637939
2016-11-15T15:46:13Z, Magnetometer (corrected for device), z, -26.9725036621094
2016-11-15T15:46:13Z, Magnetometer (corrected for device), Estimated Accuracy, High
2016-11-15T15:46:14Z, GPS, Latitude, 42.3388144527447
2016-11-15T15:46:14Z, GPS, Longitude, -71.0881953479232
2016-11-15T15:46:14Z, GPS, Altitude, 9.97144985198975
2016-11-15T15:46:14Z, GPS, Horizontal Accuracy, 65.0
2016-11-15T15:46:22Z, Acceleration (via User), x, 0.000894398137461394
2016-11-15T15:46:22Z, Acceleration (via User), y, -0.00012604019138962
2016-11-15T15:46:22Z, Acceleration (via User), z, -0.000941917591262609
2016-11-15T15:46:22Z, Attitude, Roll, -0.0370609822627558
2016-11-15T15:46:22Z, Attitude, Yaw, -2.16332593100691
2016-11-15T15:46:22Z, Attitude, Pitch, 0.0232677828696058
2016-11-15T15:46:22Z, Magnetometer (corrected for device), x, -9.56346988677979
2016-11-15T15:46:22Z, Magnetometer (corrected for device), y, -13.0503559112549
2016-11-15T15:46:22Z, Magnetometer (corrected for device), z, -27.4988098144531
2016-11-15T15:46:22Z, Magnetometer (corrected for device), Estimated Accuracy, High
2016-11-15T15:46:22Z, GPS, Latitude, 42.3387863372022
2016-11-15T15:46:22Z, GPS, Longitude, -71.0881704359455
2016-11-15T15:46:22Z, GPS, Altitude, 9.84271240234375
2016-11-15T15:46:22Z, GPS, Horizontal Accuracy, 65.0
2016-11-15T15:46:31Z, Acceleration (via User), x, -0.000308362097712234
2016-11-15T15:46:31Z, Acceleration (via User), y, 0.00104043574538082
2016-11-15T15:46:31Z, Acceleration (via User), z, -0.000514448387548327
2016-11-15T15:46:31Z, Attitude, Roll, -0.0370026471407789
2016-11-15T15:46:31Z, Attitude, Yaw, -2.16287845754063
2016-11-15T15:46:31Z, Attitude, Pitch, 0.0233509073870623
2016-11-15T15:46:31Z, Magnetometer (corrected for device), x, -9.56316471099854
2016-11-15T15:46:31Z, Magnetometer (corrected for device), y, -13.1253528594971
2016-11-15T15:46:31Z, Magnetometer (corrected for device), z, -27.4996032714844
2016-11-15T15:46:31Z, Magnetometer (corrected for device), Estimated Accuracy, High
2016-11-15T15:46:31Z, GPS, Latitude, 42.3387855549425
2016-11-15T15:46:31Z, GPS, Longitude, -71.0881697186212
2016-11-15T15:46:31Z, GPS, Altitude, 9.84271240234375
2016-11-15T15:46:31Z, GPS, Horizontal Accuracy, 65.0
2016-11-15T15:46:34Z, GPS, Latitude, 42.338799623954
2016-11-15T15:46:34Z, GPS, Longitude, -71.088189161471
2016-11-15T15:46:34Z, GPS, Altitude, 9.95790195465088
2016-11-15T15:46:34Z, GPS, Horizontal Accuracy, 65.0
2016-11-15T15:46:40Z, Attitude, Roll, -0.036843522786056
2016-11-15T15:46:40Z, Attitude, Yaw, -2.16207599778081
2016-11-15T15:46:40Z, Attitude, Pitch, 0.0231327540614179
2016-11-15T15:46:40Z, Acceleration (via User), x, -0.000284042413113639
2016-11-15T15:46:40Z, Acceleration (via User), y, -0.000322067819070071
2016-11-15T15:46:40Z, Acceleration (via User), z, -4.5745910028927e-05
2016-11-15T15:46:40Z, Magnetometer (corrected for device), x, -9.41346073150635
2016-11-15T15:46:40Z, Magnetometer (corrected for device), y, -13.049409866333
2016-11-15T15:46:40Z, Magnetometer (corrected for device), z, -27.8739624023438
2016-11-15T15:46:40Z, Magnetometer (corrected for device), Estimated Accuracy, High
2016-11-15T15:46:43Z, GPS, Latitude, 42.3387989000729
2016-11-15T15:46:43Z, GPS, Longitude, -71.0881885508961
2016-11-15T15:46:43Z, GPS, Altitude, 9.95790195465088
2016-11-15T15:46:43Z, GPS, Horizontal Accuracy, 65.0
2016-11-15T15:46:45Z, GPS, Latitude, 42.3388069464083
2016-11-15T15:46:45Z, GPS, Longitude, -71.0881945304624
2016-11-15T15:46:45Z, GPS, Altitude, 10.0319957733154
2016-11-15T15:46:45Z, GPS, Horizontal Accuracy, 65.0
2016-11-15T15:46:49Z, Attitude, Roll, -0.0369018848308806
2016-11-15T15:46:49Z, Attitude, Yaw, -2.16143866364098
2016-11-15T15:46:49Z, Attitude, Pitch, 0.0228797900714642
2016-11-15T15:46:49Z, Acceleration (via User), x, 0.000323795451549813
2016-11-15T15:46:49Z, Acceleration (via User), y, 0.00133238371927291
2016-11-15T15:46:49Z, Acceleration (via User), z, 0.00137698580510914
2016-11-15T15:46:49Z, Magnetometer (corrected for device), x, -9.56437015533447
2016-11-15T15:46:49Z, Magnetometer (corrected for device), y, -12.8251361846924
2016-11-15T15:46:49Z, Magnetometer (corrected for device), z, -27.9464721679688
2016-11-15T15:46:49Z, Magnetometer (corrected for device), Estimated Accuracy, High
2016-11-15T15:46:54Z, GPS, Latitude, 42.3388062545646
2016-11-15T15:46:54Z, GPS, Longitude, -71.08819396359
2016-11-15T15:46:54Z, GPS, Altitude, 10.0319957733154
2016-11-15T15:46:54Z, GPS, Horizontal Accuracy, 65.0
2016-11-15T15:46:57Z, GPS, Latitude, 42.3387907851381
2016-11-15T15:46:57Z, GPS, Longitude, -71.0881764962699
2016-11-15T15:46:57Z, GPS, Altitude, 10.0212459564209
2016-11-15T15:46:57Z, GPS, Horizontal Accuracy, 65.0
2016-11-15T15:46:58Z, Acceleration (via User), x, 0.000608392234425992
2016-11-15T15:46:58Z, Acceleration (via User), y, -0.00156757887452841
2016-11-15T15:46:58Z, Acceleration (via User), z, 0.0006594134029001
2016-11-15T15:46:58Z, Attitude, Roll, -0.0368660770873392
2016-11-15T15:46:58Z, Attitude, Yaw, -2.16097366817588
2016-11-15T15:46:58Z, Attitude, Pitch, 0.0229553111217043
2016-11-15T15:46:58Z, Magnetometer (corrected for device), x, -9.56316471099854
2016-11-15T15:46:58Z, Magnetometer (corrected for device), y, -13.1251239776611
2016-11-15T15:46:58Z, Magnetometer (corrected for device), z, -27.9496154785156
2016-11-15T15:46:58Z, Magnetometer (corrected for device), Estimated Accuracy, High
2016-11-15T15:47:06Z, GPS, Latitude, 42.3387900245041
2016-11-15T15:47:06Z, GPS, Longitude, -71.088175869392
2016-11-15T15:47:06Z, GPS, Altitude, 10.0212459564209
2016-11-15T15:47:06Z, GPS, Horizontal Accuracy, 65.0
2016-11-15T15:47:07Z, Acceleration (via User), x, -0.000284883833955973
2016-11-15T15:47:07Z, Acceleration (via User), y, -0.000134143541799858
2016-11-15T15:47:07Z, Acceleration (via User), z, -1.29123345686821e-05
2016-11-15T15:47:07Z, Attitude, Roll, -0.0368731013245293
2016-11-15T15:47:07Z, Attitude, Yaw, -2.16093182131723
2016-11-15T15:47:07Z, Attitude, Pitch, 0.0229849456844186
2016-11-15T15:47:07Z, Magnetometer (corrected for device), x, -9.56375980377197
2016-11-15T15:47:07Z, Magnetometer (corrected for device), y, -12.9750843048096
2016-11-15T15:47:07Z, Magnetometer (corrected for device), z, -28.0230407714844
2016-11-15T15:47:07Z, Magnetometer (corrected for device), Estimated Accuracy, High
2016-11-15T15:47:09Z, GPS, Latitude, 42.3388080957804
2016-11-15T15:47:09Z, GPS, Longitude, -71.088188946068
2016-11-15T15:47:09Z, GPS, Altitude, 10.052713394165
2016-11-15T15:47:09Z, GPS, Horizontal Accuracy, 65.0
2016-11-15T15:47:16Z, Acceleration (via User), x, -0.000400689226808026
2016-11-15T15:47:16Z, Acceleration (via User), y, -0.000100932891655248
2016-11-15T15:47:16Z, Acceleration (via User), z, -0.000391311215935275
2016-11-15T15:47:16Z, Attitude, Roll, -0.0368639979720879
2016-11-15T15:47:16Z, Attitude, Yaw, -2.16072455032457
2016-11-15T15:47:16Z, Attitude, Pitch, 0.0228655370682421
2016-11-15T15:47:16Z, Magnetometer (corrected for device), x, -9.33936405181885
2016-11-15T15:47:16Z, Magnetometer (corrected for device), y, -12.8241901397705
2016-11-15T15:47:16Z, Magnetometer (corrected for device), z, -27.5716857910156
2016-11-15T15:47:16Z, Magnetometer (corrected for device), Estimated Accuracy, High
2016-11-15T15:47:18Z, GPS, Latitude, 42.3388074121155
2016-11-15T15:47:18Z, GPS, Longitude, -71.0881883896783
2016-11-15T15:47:18Z, GPS, Altitude, 10.052713394165
2016-11-15T15:47:18Z, GPS, Horizontal Accuracy, 65.0
2016-11-15T15:47:20Z, GPS, Latitude, 42.3388050176592
2016-11-15T15:47:20Z, GPS, Longitude, -71.0881946949516
2016-11-15T15:47:20Z, GPS, Altitude, 10.0896425247192
2016-11-15T15:47:20Z, GPS, Horizontal Accuracy, 65.0
2016-11-15T15:47:25Z, Attitude, Roll, -0.036744218616279
2016-11-15T15:47:25Z, Attitude, Yaw, -2.16057376422885
2016-11-15T15:47:25Z, Attitude, Pitch, 0.0227550316505963
2016-11-15T15:47:25Z, Acceleration (via User), x, -6.24999156570993e-05
2016-11-15T15:47:25Z, Acceleration (via User), y, 0.000536271079909056
2016-11-15T15:47:25Z, Acceleration (via User), z, 0.00077528168912977
2016-11-15T15:47:25Z, Magnetometer (corrected for device), x, -9.48996829986572
2016-11-15T15:47:25Z, Magnetometer (corrected for device), y, -12.6749134063721
2016-11-15T15:47:25Z, Magnetometer (corrected for device), z, -27.6449584960938
2016-11-15T15:47:25Z, Magnetometer (corrected for device), Estimated Accuracy, High
2016-11-15T15:47:29Z, GPS, Latitude, 42.3388043227787
2016-11-15T15:47:29Z, GPS, Longitude, -71.0881941778653
2016-11-15T15:47:29Z, GPS, Altitude, 10.0896425247192
2016-11-15T15:47:29Z, GPS, Horizontal Accuracy, 65.0
2016-11-15T15:47:32Z, GPS, Latitude, 42.3388320923409
2016-11-15T15:47:32Z, GPS, Longitude, -71.0882007786743
2016-11-15T15:47:32Z, GPS, Altitude, 10.0849475860596
2016-11-15T15:47:32Z, GPS, Horizontal Accuracy, 65.0
2016-11-15T15:47:34Z, Acceleration (via User), x, -0.00209751329384744
2016-11-15T15:47:34Z, Acceleration (via User), y, 0.0011582215083763
2016-11-15T15:47:34Z, Acceleration (via User), z, 0.00259184697642922
2016-11-15T15:47:34Z, Attitude, Roll, -0.0367538507232434
2016-11-15T15:47:34Z, Attitude, Yaw, -2.16032755493803
2016-11-15T15:47:34Z, Attitude, Pitch, 0.0227055825547028
2016-11-15T15:47:34Z, Magnetometer (corrected for device), x, -9.63906192779541
2016-11-15T15:47:34Z, Magnetometer (corrected for device), y, -12.9005756378174
2016-11-15T15:47:34Z, Magnetometer (corrected for device), z, -27.7972106933594
2016-11-15T15:47:34Z, Magnetometer (corrected for device), Estimated Accuracy, High
2016-11-15T15:47:41Z, GPS, Latitude, 42.338831513261
2016-11-15T15:47:41Z, GPS, Longitude, -71.088200300257
2016-11-15T15:47:41Z, GPS, Altitude, 10.0849475860596
2016-11-15T15:47:41Z, GPS, Horizontal Accuracy, 65.0
2016-11-15T15:47:43Z, Acceleration (via User), x, 0.000735995476134121
2016-11-15T15:47:43Z, Acceleration (via User), y, 0.000286057329503819
2016-11-15T15:47:43Z, Acceleration (via User), z, 0.000380687561118975
2016-11-15T15:47:43Z, Attitude, Roll, -0.0366424092475969
2016-11-15T15:47:43Z, Attitude, Yaw, -2.16061745739975
2016-11-15T15:47:43Z, Attitude, Pitch, 0.0228252707031677
2016-11-15T15:47:43Z, Magnetometer (corrected for device), x, -9.18937015533447
2016-11-15T15:47:43Z, Magnetometer (corrected for device), y, -12.8234882354736
2016-11-15T15:47:43Z, Magnetometer (corrected for device), z, -27.496826171875
2016-11-15T15:47:43Z, Magnetometer (corrected for device), Estimated Accuracy, High
2016-11-15T15:47:43Z, GPS, Latitude, 42.3388300130172
2016-11-15T15:47:43Z, GPS, Longitude, -71.0882043629152
2016-11-15T15:47:43Z, GPS, Altitude, 10.0865612030029
2016-11-15T15:47:43Z, GPS, Horizontal Accuracy, 65.0
2016-11-15T15:47:52Z, Acceleration (via User), x, -0.000382391066523269
2016-11-15T15:47:52Z, Acceleration (via User), y, 0.00134284899104387
2016-11-15T15:47:52Z, Acceleration (via User), z, 0.000732003129087389
2016-11-15T15:47:52Z, Attitude, Roll, -0.0367904271616831
2016-11-15T15:47:52Z, Attitude, Yaw, -2.16040826308233
2016-11-15T15:47:52Z, Attitude, Pitch, 0.0225697406395071
2016-11-15T15:47:52Z, Magnetometer (corrected for device), x, -9.41436100006104
2016-11-15T15:47:52Z, Magnetometer (corrected for device), y, -12.8245716094971
2016-11-15T15:47:52Z, Magnetometer (corrected for device), z, -27.5716247558594
2016-11-15T15:47:52Z, Magnetometer (corrected for device), Estimated Accuracy, High
2016-11-15T15:47:52Z, GPS, Latitude, 42.3388294278296
