Timestamp, Data Source, Data, Display Value, Raw Value
2016-11-29T19:42:07Z, GPS, Latitude, 42.3388409499323
2016-11-29T19:44:13Z, GPS, Latitude, 42.3387950874399
2016-11-29T19:44:13Z, GPS, Longitude, -71.0882726233834
2016-11-29T19:44:13Z, GPS, Altitude, 8.86312770843506
2016-11-29T19:44:13Z, GPS, Horizontal Accuracy, 65.0
2016-11-29T19:44:13Z, GPS, Latitude, 42.3387960756264
2016-11-29T19:44:13Z, GPS, Longitude, -71.0882736898398
2016-11-29T19:44:13Z, GPS, Altitude, 9.02935123443604
2016-11-29T19:44:13Z, GPS, Horizontal Accuracy, 65.0
2016-11-29T19:44:13Z, GPS, Latitude, 42.3387963346473
2016-11-29T19:44:13Z, GPS, Longitude, -71.0882739664693
2016-11-29T19:44:13Z, GPS, Altitude, 9.17495441436768
2016-11-29T19:44:13Z, GPS, Horizontal Accuracy, 65.0
2016-11-29T19:44:13Z, GPS, Latitude, 42.3387964029606
2016-11-29T19:44:13Z, GPS, Longitude, -71.0882740363233
2016-11-29T19:44:13Z, GPS, Altitude, 9.30249691009521
2016-11-29T19:44:13Z, GPS, Horizontal Accuracy, 65.0
2016-11-29T19:44:13Z, GPS, Latitude, 42.3387969591223
2016-11-29T19:44:13Z, GPS, Longitude, -71.0882742265859
2016-11-29T19:44:13Z, GPS, Altitude, 9.41435146331787
2016-11-29T19:44:13Z, GPS, Horizontal Accuracy, 65.0
2016-11-29T19:44:13Z, Magnetometer (corrected for device), x, -36.4163970947266
2016-11-29T19:44:13Z, Magnetometer (corrected for device), y, 23.5605621337891
2016-11-29T19:44:13Z, Magnetometer (corrected for device), z, -11.7428283691406
2016-11-29T19:44:13Z, Magnetometer (corrected for device), Estimated Accuracy, High
2016-11-29T19:44:13Z, Acceleration (via User), x, -0.000246272626100108
2016-11-29T19:44:13Z, Acceleration (via User), y, 0.000332865340169519
2016-11-29T19:44:13Z, Acceleration (via User), z, 0.00550765171647072
2016-11-29T19:44:13Z, Attitude, Roll, -0.0131216858801996
2016-11-29T19:44:13Z, Attitude, Yaw, 0.0709661532418503
2016-11-29T19:44:13Z, Attitude, Pitch, -0.0115997678419416
2016-11-29T19:44:22Z, GPS, Latitude, 42.338797959862
2016-11-29T19:44:22Z, GPS, Longitude, -71.0882722700567
2016-11-29T19:44:22Z, GPS, Altitude, 9.41435146331787
2016-11-29T19:44:22Z, GPS, Horizontal Accuracy, 65.0
2016-11-29T19:44:22Z, Magnetometer (corrected for device), x, -36.0420074462891
2016-11-29T19:44:22Z, Magnetometer (corrected for device), y, 23.7124633789062
2016-11-29T19:44:22Z, Magnetometer (corrected for device), z, -11.8166198730469
2016-11-29T19:44:22Z, Magnetometer (corrected for device), Estimated Accuracy, High
2016-11-29T19:44:22Z, Acceleration (via User), x, -0.000518678862135857
2016-11-29T19:44:22Z, Acceleration (via User), y, 7.39407405490056e-05
2016-11-29T19:44:22Z, Acceleration (via User), z, 0.00433336663991213
2016-11-29T19:44:22Z, Attitude, Roll, -0.01303237835922
2016-11-29T19:44:22Z, Attitude, Yaw, 0.0711741473931366
2016-11-29T19:44:22Z, Attitude, Pitch, -0.0116450724536171
2016-11-29T19:44:25Z, GPS, Latitude, 42.3387563620506
2016-11-29T19:44:25Z, GPS, Longitude, -71.0882142595924
2016-11-29T19:44:25Z, GPS, Altitude, 9.47977638244629
2016-11-29T19:44:25Z, GPS, Horizontal Accuracy, 65.0
2016-11-29T19:44:31Z, Magnetometer (corrected for device), x, -35.8926086425781
2016-11-29T19:44:31Z, Magnetometer (corrected for device), y, 23.8632965087891
2016-11-29T19:44:31Z, Magnetometer (corrected for device), z, -11.9651794433594
2016-11-29T19:44:31Z, Magnetometer (corrected for device), Estimated Accuracy, High
2016-11-29T19:44:31Z, Acceleration (via User), x, -0.000772753555793315
2016-11-29T19:44:31Z, Acceleration (via User), y, -0.000735863228328526
2016-11-29T19:44:31Z, Acceleration (via User), z, 0.003376241074875
2016-11-29T19:44:31Z, Attitude, Roll, -0.0140449077511229
2016-11-29T19:44:31Z, Attitude, Yaw, 0.0713586553421292
2016-11-29T19:44:31Z, Attitude, Pitch, -0.0114172636087788
2016-11-29T19:44:34Z, GPS, Latitude, 42.3387571393211
2016-11-29T19:44:34Z, GPS, Longitude, -71.0882127905648
2016-11-29T19:44:34Z, GPS, Altitude, 9.47977638244629
2016-11-29T19:44:34Z, GPS, Horizontal Accuracy, 65.0
2016-11-29T19:44:36Z, GPS, Latitude, 42.3387826765876
2016-11-29T19:44:36Z, GPS, Longitude, -71.0882287519168
2016-11-29T19:44:36Z, GPS, Altitude, 9.54952526092529
2016-11-29T19:44:36Z, GPS, Horizontal Accuracy, 65.0
2016-11-29T19:44:40Z, Magnetometer (corrected for device), x, -35.5170135498047
2016-11-29T19:44:40Z, Magnetometer (corrected for device), y, 23.7148742675781
2016-11-29T19:44:40Z, Magnetometer (corrected for device), z, -11.3671264648438
2016-11-29T19:44:40Z, Magnetometer (corrected for device), Estimated Accuracy, High
2016-11-29T19:44:40Z, Acceleration (via User), x, -0.00115506153088063
2016-11-29T19:44:40Z, Acceleration (via User), y, 0.000177304042153992
2016-11-29T19:44:40Z, Acceleration (via User), z, 0.00334897451102734
2016-11-29T19:44:40Z, Attitude, Roll, -0.0139219578310933
2016-11-29T19:44:40Z, Attitude, Yaw, 0.0715014488622433
2016-11-29T19:44:40Z, Attitude, Pitch, -0.0112822858978955
2016-11-29T19:44:45Z, GPS, Latitude, 42.3387832805636
2016-11-29T19:44:45Z, GPS, Longitude, -71.0882275920723
2016-11-29T19:44:45Z, GPS, Altitude, 9.54952526092529
2016-11-29T19:44:45Z, GPS, Horizontal Accuracy, 65.0
2016-11-29T19:44:48Z, GPS, Latitude, 42.3388006581369
