Timestamp, Data Source, Data, Display Value, Raw Value
2016-11-28T19:01:35Z, GPS, Altitude, 9.74065494537354
2016-11-28T19:01:35Z, GPS, Horizontal Accuracy, 65.0
2016-11-28T19:01:42Z, Acceleration (via User), x, 0.000189031052286737
2016-11-28T19:01:42Z, Acceleration (via User), y, 0.000663316575810313
2016-11-28T19:01:42Z, Acceleration (via User), z, -0.00101869401987642
2016-11-28T19:01:42Z, Attitude, Roll, 0.00472431874640212
2016-11-28T19:01:42Z, Attitude, Yaw, -1.74461261905672
2016-11-28T19:01:42Z, Attitude, Pitch, 0.000953233688208969
2016-11-28T19:01:42Z, Magnetometer (corrected for device), x, -34.1711502075195
2016-11-28T19:01:42Z, Magnetometer (corrected for device), y, -10.7695198059082
2016-11-28T19:01:42Z, Magnetometer (corrected for device), z, -16.4200134277344
2016-11-28T19:01:42Z, Magnetometer (corrected for device), Estimated Accuracy, Medium
2016-11-28T19:01:44Z, GPS, Latitude, 42.3387677878374
2016-11-28T19:01:44Z, GPS, Longitude, -71.0881661075662
2016-11-28T19:01:44Z, GPS, Altitude, 9.74065494537354
2016-11-28T19:01:44Z, GPS, Horizontal Accuracy, 65.0
2016-11-28T19:01:46Z, GPS, Latitude, 42.3387719494104
2016-11-28T19:01:46Z, GPS, Longitude, -71.0881753465354
2016-11-28T19:01:46Z, GPS, Altitude, 9.73036575317383
2016-11-28T19:01:46Z, GPS, Horizontal Accuracy, 65.0
2016-11-28T19:01:51Z, Acceleration (via User), x, -0.00145959493238479
2016-11-28T19:01:51Z, Acceleration (via User), y, 0.000151868662214838
2016-11-28T19:01:51Z, Acceleration (via User), z, -0.000743114913348109
2016-11-28T19:01:51Z, Attitude, Roll, 0.00448085306732815
2016-11-28T19:01:51Z, Attitude, Yaw, -1.74453588672088
2016-11-28T19:01:51Z, Attitude, Pitch, 0.00114369019662997
2016-11-28T19:01:51Z, Magnetometer (corrected for device), x, -34.5443344116211
2016-11-28T19:01:51Z, Magnetometer (corrected for device), y, -11.2213478088379
2016-11-28T19:01:51Z, Magnetometer (corrected for device), z, -16.4993896484375
2016-11-28T19:01:51Z, Magnetometer (corrected for device), Estimated Accuracy, Medium
2016-11-28T19:01:55Z, GPS, Latitude, 42.3387720160729
2016-11-28T19:01:55Z, GPS, Longitude, -71.0881752286925
2016-11-28T19:01:55Z, GPS, Altitude, 9.73036575317383
2016-11-28T19:01:55Z, GPS, Horizontal Accuracy, 65.0
2016-11-28T19:01:58Z, GPS, Latitude, 42.3387859843426
2016-11-28T19:01:58Z, GPS, Longitude, -71.0881825641136
2016-11-28T19:01:58Z, GPS, Altitude, 9.71435546875
2016-11-28T19:01:58Z, GPS, Horizontal Accuracy, 65.0
2016-11-28T19:02:00Z, Acceleration (via User), x, -0.00104840868152678
2016-11-28T19:02:00Z, Acceleration (via User), y, -0.00125787907745689
2016-11-28T19:02:00Z, Acceleration (via User), z, -0.0118813570588827
2016-11-28T19:02:00Z, Attitude, Roll, 0.00435958191498214
2016-11-28T19:02:00Z, Attitude, Yaw, -1.74412249284376
2016-11-28T19:02:00Z, Attitude, Pitch, 0.00101568064152937
2016-11-28T19:02:00Z, Magnetometer (corrected for device), x, -34.4714431762695
2016-11-28T19:02:00Z, Magnetometer (corrected for device), y, -10.6960182189941
2016-11-28T19:02:00Z, Magnetometer (corrected for device), z, -16.4189453125
2016-11-28T19:02:00Z, Magnetometer (corrected for device), Estimated Accuracy, Medium
2016-11-28T19:02:07Z, GPS, Latitude, 42.3387873104853
2016-11-28T19:02:07Z, GPS, Longitude, -71.0881801985809
2016-11-28T19:02:07Z, GPS, Altitude, 9.71435546875
2016-11-28T19:02:07Z, GPS, Horizontal Accuracy, 65.0
2016-11-28T19:02:09Z, Acceleration (via User), x, 0.000360448117135093
2016-11-28T19:02:09Z, Acceleration (via User), y, -0.000345088221365586
2016-11-28T19:02:09Z, Acceleration (via User), z, 0.00346843292936683
2016-11-28T19:02:09Z, Attitude, Roll, 0.00449186408720176
2016-11-28T19:02:09Z, Attitude, Yaw, -1.74403870266853
2016-11-28T19:02:09Z, Attitude, Pitch, 0.000982426589311201
2016-11-28T19:02:09Z, Magnetometer (corrected for device), x, -34.545539855957
2016-11-28T19:02:09Z, Magnetometer (corrected for device), y, -10.9215431213379
2016-11-28T19:02:09Z, Magnetometer (corrected for device), z, -16.1212463378906
2016-11-28T19:02:09Z, Magnetometer (corrected for device), Estimated Accuracy, Medium
2016-11-28T19:02:10Z, GPS, Latitude, 42.3387550200375
2016-11-28T19:02:10Z, GPS, Longitude, -71.088170370977
2016-11-28T19:02:10Z, GPS, Altitude, 9.74967765808105
2016-11-28T19:02:10Z, GPS, Horizontal Accuracy, 65.0
2016-11-28T19:02:18Z, Acceleration (via User), x, -0.00174158334266394
2016-11-28T19:02:18Z, Acceleration (via User), y, 0.0010921114590019
2016-11-28T19:02:18Z, Acceleration (via User), z, 0.00351355108432472
2016-11-28T19:02:18Z, Attitude, Roll, 0.00462551341914423
2016-11-28T19:02:18Z, Attitude, Yaw, -1.74403330717566
2016-11-28T19:02:18Z, Attitude, Pitch, 0.00103107647146075
2016-11-28T19:02:18Z, Magnetometer (corrected for device), x, -34.3976516723633
2016-11-28T19:02:18Z, Magnetometer (corrected for device), y, -10.3955421447754
2016-11-28T19:02:18Z, Magnetometer (corrected for device), z, -16.640869140625
2016-11-28T19:02:18Z, Magnetometer (corrected for device), Estimated Accuracy, Medium
2016-11-28T19:02:19Z, GPS, Latitude, 42.3387560148633
2016-11-28T19:02:19Z, GPS, Longitude, -71.0881686260564
2016-11-28T19:02:19Z, GPS, Altitude, 9.74967765808105
2016-11-28T19:02:19Z, GPS, Horizontal Accuracy, 65.0
2016-11-28T19:02:21Z, GPS, Latitude, 42.3387653586906
2016-11-28T19:02:21Z, GPS, Longitude, -71.0881864059884
2016-11-28T19:02:21Z, GPS, Altitude, 9.75583171844482
2016-11-28T19:02:21Z, GPS, Horizontal Accuracy, 65.0
2016-11-28T19:02:27Z, Acceleration (via User), x, 0.000382366211852059
2016-11-28T19:02:27Z, Acceleration (via User), y, -0.000180185481440276
2016-11-28T19:02:27Z, Acceleration (via User), z, -0.00135306618176401
2016-11-28T19:02:27Z, Attitude, Roll, 0.00440891035240195
2016-11-28T19:02:27Z, Attitude, Yaw, -1.74404807511854
2016-11-28T19:02:27Z, Attitude, Pitch, 0.00107103542791441
2016-11-28T19:02:27Z, Magnetometer (corrected for device), x, -34.7705459594727
2016-11-28T19:02:27Z, Magnetometer (corrected for device), y, -10.9226570129395
2016-11-28T19:02:27Z, Magnetometer (corrected for device), z, -16.1210327148438
2016-11-28T19:02:27Z, Magnetometer (corrected for device), Estimated Accuracy, Medium
2016-11-28T19:02:30Z, GPS, Latitude, 42.3387661209604
2016-11-28T19:02:30Z, GPS, Longitude, -71.0881850574618
2016-11-28T19:02:30Z, GPS, Altitude, 9.75583171844482
2016-11-28T19:02:30Z, GPS, Horizontal Accuracy, 65.0
2016-11-28T19:02:33Z, GPS, Latitude, 42.3387858262238
2016-11-28T19:02:33Z, GPS, Longitude, -71.0881887681205
2016-11-28T19:02:33Z, GPS, Altitude, 9.74407196044922
2016-11-28T19:02:33Z, GPS, Horizontal Accuracy, 65.0
2016-11-28T19:02:36Z, Acceleration (via User), x, 0.00051922193961218
2016-11-28T19:02:36Z, Acceleration (via User), y, 0.000568973424378783
2016-11-28T19:02:36Z, Acceleration (via User), z, 0.00520821241661906
2016-11-28T19:02:36Z, Attitude, Roll, 0.00443990105279951
2016-11-28T19:02:36Z, Attitude, Yaw, -1.74326860699255
2016-11-28T19:02:36Z, Attitude, Pitch, 0.000935184514844781
2016-11-28T19:02:36Z, Magnetometer (corrected for device), x, -33.9467544555664
2016-11-28T19:02:36Z, Magnetometer (corrected for device), y, -10.6183967590332
2016-11-28T19:02:36Z, Magnetometer (corrected for device), z, -16.4186401367188
2016-11-28T19:02:36Z, Magnetometer (corrected for device), Estimated Accuracy, Medium
2016-11-28T19:02:42Z, GPS, Latitude, 42.3387864256479
2016-11-28T19:02:42Z, GPS, Longitude, -71.0881876974093
2016-11-28T19:02:42Z, GPS, Altitude, 9.74407196044922
2016-11-28T19:02:42Z, GPS, Horizontal Accuracy, 65.0
2016-11-28T19:02:45Z, GPS, Latitude, 42.3387691116247
2016-11-28T19:02:45Z, GPS, Longitude, -71.0881821596682
2016-11-28T19:02:45Z, GPS, Altitude, 9.74654197692871
2016-11-28T19:02:45Z, GPS, Horizontal Accuracy, 65.0
2016-11-28T19:02:45Z, Acceleration (via User), x, -0.000271096680080518
2016-11-28T19:02:45Z, Acceleration (via User), y, 0.00057366827968508
2016-11-28T19:02:45Z, Acceleration (via User), z, 0.00368257239460945
2016-11-28T19:02:45Z, Attitude, Roll, 0.00436046835826273
2016-11-28T19:02:45Z, Attitude, Yaw, -1.74302694181295
2016-11-28T19:02:45Z, Attitude, Pitch, 0.00104669095630858
2016-11-28T19:02:45Z, Magnetometer (corrected for device), x, -34.3202438354492
2016-11-28T19:02:45Z, Magnetometer (corrected for device), y, -10.9951820373535
2016-11-28T19:02:45Z, Magnetometer (corrected for device), z, -16.5722045898438
2016-11-28T19:02:45Z, Magnetometer (corrected for device), Estimated Accuracy, Medium
2016-11-28T19:02:54Z, GPS, Latitude, 42.3387696026272
2016-11-28T19:02:54Z, GPS, Longitude, -71.0881812905589
2016-11-28T19:02:54Z, GPS, Altitude, 9.74654197692871
2016-11-28T19:02:54Z, GPS, Horizontal Accuracy, 65.0
2016-11-28T19:02:54Z, Acceleration (via User), x, 0.000141279349918477
2016-11-28T19:02:54Z, Acceleration (via User), y, 0.00072848389390856
2016-11-28T19:02:54Z, Acceleration (via User), z, 0.00778686022385955
2016-11-28T19:02:54Z, Attitude, Roll, 0.00448215025616814
2016-11-28T19:02:54Z, Attitude, Yaw, -1.74312666780804
2016-11-28T19:02:54Z, Attitude, Pitch, 0.000820036738587498
2016-11-28T19:02:54Z, Magnetometer (corrected for device), x, -34.1702499389648
2016-11-28T19:02:54Z, Magnetometer (corrected for device), y, -10.9944343566895
2016-11-28T19:02:54Z, Magnetometer (corrected for device), z, -16.5723571777344
2016-11-28T19:02:54Z, Magnetometer (corrected for device), Estimated Accuracy, Medium
2016-11-28T19:02:56Z, GPS, Latitude, 42.3387658698081
2016-11-28T19:02:56Z, GPS, Longitude, -71.0881884615645
2016-11-28T19:02:56Z, GPS, Altitude, 9.77483558654785
2016-11-28T19:02:56Z, GPS, Horizontal Accuracy, 65.0
2016-11-28T19:03:03Z, Acceleration (via User), x, -0.000114975344331469
2016-11-28T19:03:03Z, Acceleration (via User), y, -0.0010652921628207
2016-11-28T19:03:03Z, Acceleration (via User), z, 0.0040027629584074
2016-11-28T19:03:03Z, Attitude, Roll, 0.00440271196431325
2016-11-28T19:03:03Z, Attitude, Yaw, -1.74338974749867
2016-11-28T19:03:03Z, Attitude, Pitch, 0.00110145613410641
2016-11-28T19:03:03Z, Magnetometer (corrected for device), x, -34.3208389282227
2016-11-28T19:03:03Z, Magnetometer (corrected for device), y, -10.8452644348145
2016-11-28T19:03:03Z, Magnetometer (corrected for device), z, -16.420654296875
2016-11-28T19:03:03Z, Magnetometer (corrected for device), Estimated Accuracy, Medium
2016-11-28T19:03:05Z, GPS, Latitude, 42.3387662768588
2016-11-28T19:03:05Z, GPS, Longitude, -71.0881877409748
2016-11-28T19:03:05Z, GPS, Altitude, 9.77483558654785
2016-11-28T19:03:05Z, GPS, Horizontal Accuracy, 65.0
2016-11-28T19:03:08Z, GPS, Latitude, 42.3386961987942
2016-11-28T19:03:08Z, GPS, Longitude, -71.088152559785
2016-11-28T19:03:08Z, GPS, Altitude, 9.75606918334961
2016-11-28T19:03:08Z, GPS, Horizontal Accuracy, 65.0
2016-11-28T19:03:12Z, Acceleration (via User), x, -0.000636551121715456
2016-11-28T19:03:12Z, Acceleration (via User), y, -0.000451151718152687
2016-11-28T19:03:12Z, Acceleration (via User), z, 0.00336166587658226
2016-11-28T19:03:12Z, Attitude, Roll, 0.00448178314987874
2016-11-28T19:03:12Z, Attitude, Yaw, -1.74296327321179
2016-11-28T19:03:12Z, Attitude, Pitch, 0.000983174598984186
2016-11-28T19:03:12Z, Magnetometer (corrected for device), x, -34.5452346801758
2016-11-28T19:03:12Z, Magnetometer (corrected for device), y, -10.9963874816895
2016-11-28T19:03:12Z, Magnetometer (corrected for device), z, -16.4220275878906
2016-11-28T19:03:12Z, Magnetometer (corrected for device), Estimated Accuracy, Medium
2016-11-28T19:03:17Z, GPS, Latitude, 42.338696552352
2016-11-28T19:03:17Z, GPS, Longitude, -71.0881519578606
2016-11-28T19:03:17Z, GPS, Altitude, 9.75606918334961
2016-11-28T19:03:17Z, GPS, Horizontal Accuracy, 65.0
2016-11-28T19:03:20Z, GPS, Latitude, 42.3387320501586
2016-11-28T19:03:20Z, GPS, Longitude, -71.088160048737
2016-11-28T19:03:20Z, GPS, Altitude, 9.7611780166626
2016-11-28T19:03:20Z, GPS, Horizontal Accuracy, 65.0
2016-11-28T19:03:21Z, Acceleration (via User), x, -0.000316808407660574
2016-11-28T19:03:21Z, Acceleration (via User), y, -0.000373997841961682
2016-11-28T19:03:21Z, Acceleration (via User), z, 0.00227797264233232
2016-11-28T19:03:21Z, Attitude, Roll, 0.00455876963779877
2016-11-28T19:03:21Z, Attitude, Yaw, -1.74333463926863
2016-11-28T19:03:21Z, Attitude, Pitch, 0.000953516955865457
2016-11-28T19:03:21Z, Magnetometer (corrected for device), x, -34.4708480834961
2016-11-28T19:03:21Z, Magnetometer (corrected for device), y, -10.8459815979004
2016-11-28T19:03:21Z, Magnetometer (corrected for device), z, -16.4955139160156
2016-11-28T19:03:21Z, Magnetometer (corrected for device), Estimated Accuracy, Medium
2016-11-28T19:03:29Z, GPS, Latitude, 42.3387323473584
2016-11-28T19:03:29Z, GPS, Longitude, -71.0881595339564
2016-11-28T19:03:29Z, GPS, Altitude, 9.7611780166626
2016-11-28T19:03:29Z, GPS, Horizontal Accuracy, 65.0
2016-11-28T19:03:30Z, Acceleration (via User), x, 0.000110345907160081
2016-11-28T19:03:30Z, Acceleration (via User), y, 0.00122672389261425
2016-11-28T19:03:30Z, Acceleration (via User), z, 0.00291895191185176
2016-11-28T19:03:30Z, Attitude, Roll, 0.00452834363338965
2016-11-28T19:03:30Z, Attitude, Yaw, -1.74314309616987
2016-11-28T19:03:30Z, Attitude, Pitch, 0.000982583391608932
2016-11-28T19:03:30Z, Magnetometer (corrected for device), x, -34.3958511352539
2016-11-28T19:03:30Z, Magnetometer (corrected for device), y, -10.845645904541
2016-11-28T19:03:30Z, Magnetometer (corrected for device), z, -16.4205932617188
2016-11-28T19:03:30Z, Magnetometer (corrected for device), Estimated Accuracy, Medium
2016-11-28T19:03:31Z, GPS, Latitude, 42.3387452898207
2016-11-28T19:03:31Z, GPS, Longitude, -71.0881756418479
2016-11-28T19:03:31Z, GPS, Altitude, 9.77359008789062
2016-11-28T19:03:31Z, GPS, Horizontal Accuracy, 65.0
2016-11-28T19:03:39Z, Acceleration (via User), x, 0.000636591226793826
2016-11-28T19:03:39Z, Acceleration (via User), y, 0.000215593478060327
2016-11-28T19:03:39Z, Acceleration (via User), z, 0.00282711861655116
2016-11-28T19:03:39Z, Attitude, Roll, 0.00456667441646958
2016-11-28T19:03:39Z, Attitude, Yaw, -1.7428085310562
2016-11-28T19:03:39Z, Attitude, Pitch, 0.00108534467214032
2016-11-28T19:03:39Z, Magnetometer (corrected for device), x, -34.4711380004883
2016-11-28T19:03:39Z, Magnetometer (corrected for device), y, -10.7707099914551
2016-11-28T19:03:39Z, Magnetometer (corrected for device), z, -17.0197143554688
2016-11-28T19:03:39Z, Magnetometer (corrected for device), Estimated Accuracy, Medium
2016-11-28T19:03:40Z, GPS, Latitude, 42.3387455452806
2016-11-28T19:03:40Z, GPS, Longitude, -71.0881751951023
2016-11-28T19:03:40Z, GPS, Altitude, 9.77359008789062
2016-11-28T19:03:40Z, GPS, Horizontal Accuracy, 65.0
2016-11-28T19:03:43Z, GPS, Latitude, 42.3387686228924
2016-11-28T19:03:43Z, GPS, Longitude, -71.088190852027
2016-11-28T19:03:43Z, GPS, Altitude, 9.76747894287109
2016-11-28T19:03:43Z, GPS, Horizontal Accuracy, 65.0
2016-11-28T19:03:48Z, Acceleration (via User), x, 0.00136115401983261
2016-11-28T19:03:48Z, Acceleration (via User), y, 0.000154462148202583
2016-11-28T19:03:48Z, Acceleration (via User), z, 0.00290398695506155
2016-11-28T19:03:48Z, Attitude, Roll, 0.00448297899133525
2016-11-28T19:03:48Z, Attitude, Yaw, -1.74265050433272
2016-11-28T19:03:48Z, Attitude, Pitch, 0.00088688414031448
2016-11-28T19:03:48Z, Magnetometer (corrected for device), x, -34.4714431762695
2016-11-28T19:03:48Z, Magnetometer (corrected for device), y, -10.695987701416
2016-11-28T19:03:48Z, Magnetometer (corrected for device), z, -16.4939575195312
2016-11-28T19:03:48Z, Magnetometer (corrected for device), Estimated Accuracy, Medium
2016-11-28T19:03:52Z, GPS, Latitude, 42.3387688437749
2016-11-28T19:03:52Z, GPS, Longitude, -71.0881904603673
2016-11-28T19:03:52Z, GPS, Altitude, 9.76747894287109
2016-11-28T19:03:52Z, GPS, Horizontal Accuracy, 65.0
2016-11-28T19:03:54Z, GPS, Latitude, 42.3387634066913
2016-11-28T19:03:54Z, GPS, Longitude, -71.0881829470587
2016-11-28T19:03:54Z, GPS, Altitude, 9.7729606628418
2016-11-28T19:03:54Z, GPS, Horizontal Accuracy, 65.0
2016-11-28T19:03:57Z, Acceleration (via User), x, 0.00108578754588962
2016-11-28T19:03:57Z, Acceleration (via User), y, -0.000173658423591405
2016-11-28T19:03:57Z, Acceleration (via User), z, 0.000416739349020645
2016-11-28T19:03:57Z, Attitude, Roll, 0.00449894610849898
2016-11-28T19:03:57Z, Attitude, Yaw, -1.74260462048932
2016-11-28T19:03:57Z, Attitude, Pitch, 0.00087919813205425
2016-11-28T19:03:57Z, Magnetometer (corrected for device), x, -34.2467575073242
2016-11-28T19:03:57Z, Magnetometer (corrected for device), y, -10.619815826416
2016-11-28T19:03:57Z, Magnetometer (corrected for device), z, -16.568359375
2016-11-28T19:03:57Z, Magnetometer (corrected for device), Estimated Accuracy, Medium
2016-11-28T19:04:03Z, GPS, Latitude, 42.3387636014992
2016-11-28T19:04:03Z, GPS, Longitude, -71.0881826030937
2016-11-28T19:04:03Z, GPS, Altitude, 9.7729606628418
2016-11-28T19:04:03Z, GPS, Horizontal Accuracy, 65.0
2016-11-28T19:04:06Z, Acceleration (via User), x, 0.000764311291277409
2016-11-28T19:04:06Z, Acceleration (via User), y, -0.000274871126748621
2016-11-28T19:04:06Z, Acceleration (via User), z, 0.00288774352520704
2016-11-28T19:04:06Z, Attitude, Roll, 0.00465257840007552
2016-11-28T19:04:06Z, Attitude, Yaw, -1.74270816864473
2016-11-28T19:04:06Z, Attitude, Pitch, 0.00109842010950719
2016-11-28T19:04:06Z, Magnetometer (corrected for device), x, -34.245246887207
2016-11-28T19:04:06Z, Magnetometer (corrected for device), y, -10.9945869445801
2016-11-28T19:04:06Z, Magnetometer (corrected for device), z, -17.0223083496094
2016-11-28T19:04:06Z, Magnetometer (corrected for device), Estimated Accuracy, Medium
2016-11-28T19:04:08Z, GPS, Latitude, 42.3387490757227
2016-11-28T19:04:08Z, GPS, Longitude, -71.0881809889203
2016-11-28T19:04:08Z, GPS, Altitude, 9.78404712677002
2016-11-28T19:04:08Z, GPS, Horizontal Accuracy, 65.0
2016-11-28T19:04:15Z, Acceleration (via User), x, -0.00042220571776852
2016-11-28T19:04:15Z, Acceleration (via User), y, 0.000738218077458441
2016-11-28T19:04:15Z, Acceleration (via User), z, 0.000492814288008958
2016-11-28T19:04:15Z, Attitude, Roll, 0.00454209624492591
2016-11-28T19:04:15Z, Attitude, Yaw, -1.7427311181281
2016-11-28T19:04:15Z, Attitude, Pitch, 0.000906064868435912
2016-11-28T19:04:15Z, Magnetometer (corrected for device), x, -34.2443466186523
2016-11-28T19:04:15Z, Magnetometer (corrected for device), y, -11.2195014953613
2016-11-28T19:04:15Z, Magnetometer (corrected for device), z, -17.1746520996094
2016-11-28T19:04:15Z, Magnetometer (corrected for device), Estimated Accuracy, Medium
2016-11-28T19:04:17Z, GPS, Latitude, 42.3387492457753
2016-11-28T19:04:17Z, GPS, Longitude, -71.088180690604
2016-11-28T19:04:17Z, GPS, Altitude, 9.78404712677002
2016-11-28T19:04:17Z, GPS, Horizontal Accuracy, 65.0
2016-11-28T19:04:20Z, GPS, Latitude, 42.338744240339
2016-11-28T19:04:20Z, GPS, Longitude, -71.0881798437927
2016-11-28T19:04:20Z, GPS, Altitude, 9.79574108123779
2016-11-28T19:04:20Z, GPS, Horizontal Accuracy, 65.0
2016-11-28T19:04:24Z, Acceleration (via User), x, -0.000229189026867971
2016-11-28T19:04:24Z, Acceleration (via User), y, 0.000121272831165697
2016-11-28T19:04:24Z, Acceleration (via User), z, 0.00181926297955215
2016-11-28T19:04:24Z, Attitude, Roll, 0.00473055229242005
2016-11-28T19:04:24Z, Attitude, Yaw, -1.74292165072639
2016-11-28T19:04:24Z, Attitude, Pitch, 0.00109783555144863
2016-11-28T19:04:24Z, Magnetometer (corrected for device), x, -34.0964584350586
2016-11-28T19:04:24Z, Magnetometer (corrected for device), y, -10.6938514709473
2016-11-28T19:04:24Z, Magnetometer (corrected for device), z, -17.019287109375
2016-11-28T19:04:24Z, Magnetometer (corrected for device), Estimated Accuracy, Medium
2016-11-28T19:04:29Z, GPS, Latitude, 42.3387443926451
2016-11-28T19:04:29Z, GPS, Longitude, -71.0881795772288
2016-11-28T19:04:29Z, GPS, Altitude, 9.79574108123779
2016-11-28T19:04:29Z, GPS, Horizontal Accuracy, 65.0
2016-11-28T19:04:31Z, GPS, Latitude, 42.338743691051
2016-11-28T19:04:31Z, GPS, Longitude, -71.088180670464
2016-11-28T19:04:31Z, GPS, Altitude, 9.8064603805542
2016-11-28T19:04:31Z, GPS, Horizontal Accuracy, 65.0
2016-11-28T19:04:33Z, Acceleration (via User), x, -0.000301103777019307
2016-11-28T19:04:33Z, Acceleration (via User), y, 0.000154152003233321
2016-11-28T19:04:33Z, Acceleration (via User), z, 0.00273522012867033
2016-11-28T19:04:33Z, Attitude, Roll, 0.00463461934046478
2016-11-28T19:04:33Z, Attitude, Yaw, -1.74297697465587
2016-11-28T19:04:33Z, Attitude, Pitch, 0.00111545594203076
2016-11-28T19:04:33Z, Magnetometer (corrected for device), x, -34.0967483520508
2016-11-28T19:04:33Z, Magnetometer (corrected for device), y, -10.6189613342285
2016-11-28T19:04:33Z, Magnetometer (corrected for device), z, -16.7934875488281
2016-11-28T19:04:33Z, Magnetometer (corrected for device), Estimated Accuracy, Medium
2016-11-28T19:04:41Z, GPS, Latitude, 42.3387438280509
2016-11-28T19:04:41Z, GPS, Longitude, -71.088180430692
2016-11-28T19:04:41Z, GPS, Altitude, 9.8064603805542
2016-11-28T19:04:41Z, GPS, Horizontal Accuracy, 65.0
2016-11-28T19:04:42Z, Acceleration (via User), x, 0.000841099419631064
2016-11-28T19:04:42Z, Acceleration (via User), y, -0.000526954827364534
2016-11-28T19:04:42Z, Acceleration (via User), z, 0.00307082873769104
2016-11-28T19:04:42Z, Attitude, Roll, 0.00469786019761334
2016-11-28T19:04:42Z, Attitude, Yaw, -1.74333012465603
2016-11-28T19:04:42Z, Attitude, Pitch, 0.000907371482988828
2016-11-28T19:04:42Z, Magnetometer (corrected for device), x, -34.2461471557617
2016-11-28T19:04:42Z, Magnetometer (corrected for device), y, -10.7702369689941
2016-11-28T19:04:42Z, Magnetometer (corrected for device), z, -15.7449340820312
2016-11-28T19:04:42Z, Magnetometer (corrected for device), Estimated Accuracy, Medium
2016-11-28T19:04:43Z, GPS, Latitude, 42.3387435746532
2016-11-28T19:04:43Z, GPS, Longitude, -71.0881587946753
2016-11-28T19:04:43Z, GPS, Altitude, 9.80452156066895
2016-11-28T19:04:43Z, GPS, Horizontal Accuracy, 65.0
2016-11-28T19:04:51Z, Acceleration (via User), x, -0.00053167121950537
2016-11-28T19:04:51Z, Acceleration (via User), y, -0.000421667675254866
2016-11-28T19:04:51Z, Acceleration (via User), z, 0.00252129998989403
2016-11-28T19:04:51Z, Attitude, Roll, 0.00469734085447824
2016-11-28T19:04:51Z, Attitude, Yaw, -1.74326459183103
2016-11-28T19:04:51Z, Attitude, Pitch, 0.00111947025881771
2016-11-28T19:04:51Z, Magnetometer (corrected for device), x, -33.8702621459961
2016-11-28T19:04:51Z, Magnetometer (corrected for device), y, -10.9927864074707
2016-11-28T19:04:51Z, Magnetometer (corrected for device), z, -16.8726501464844
2016-11-28T19:04:51Z, Magnetometer (corrected for device), Estimated Accuracy, Medium
2016-11-28T19:04:52Z, GPS, Latitude, 42.3387436985213
2016-11-28T19:04:52Z, GPS, Longitude, -71.0881585790324
2016-11-28T19:04:52Z, GPS, Altitude, 9.80452156066895
2016-11-28T19:04:52Z, GPS, Horizontal Accuracy, 65.0
2016-11-28T19:04:55Z, GPS, Latitude, 42.3387539150986
2016-11-28T19:04:55Z, GPS, Longitude, -71.0881853299649
2016-11-28T19:04:55Z, GPS, Altitude, 9.81412124633789
2016-11-28T19:04:55Z, GPS, Horizontal Accuracy, 65.0
2016-11-28T19:05:00Z, Acceleration (via User), x, 0.000185900062206201
2016-11-28T19:05:00Z, Acceleration (via User), y, 0.000920011836569756
2016-11-28T19:05:00Z, Acceleration (via User), z, 0.0028417322319001
2016-11-28T19:05:00Z, Attitude, Roll, 0.00471219129905055
2016-11-28T19:05:00Z, Attitude, Yaw, -1.7432395725246
2016-11-28T19:05:00Z, Attitude, Pitch, 0.00105734113433334
2016-11-28T19:05:00Z, Magnetometer (corrected for device), x, -33.8705673217773
2016-11-28T19:05:00Z, Magnetometer (corrected for device), y, -10.9180183410645
2016-11-28T19:05:00Z, Magnetometer (corrected for device), z, -16.421875
2016-11-28T19:05:00Z, Magnetometer (corrected for device), Estimated Accuracy, Medium
2016-11-28T19:05:04Z, GPS, Latitude, 42.3387540271507
2016-11-28T19:05:04Z, GPS, Longitude, -71.0881851327855
2016-11-28T19:05:04Z, GPS, Altitude, 9.81412124633789
2016-11-28T19:05:04Z, GPS, Horizontal Accuracy, 65.0
2016-11-28T19:05:06Z, GPS, Latitude, 42.3387563854798
2016-11-28T19:05:06Z, GPS, Longitude, -71.0881838033431
2016-11-28T19:05:06Z, GPS, Altitude, 9.82157135009766
2016-11-28T19:05:06Z, GPS, Horizontal Accuracy, 65.0
2016-11-28T19:05:09Z, Acceleration (via User), x, -0.000667017186060548
2016-11-28T19:05:09Z, Acceleration (via User), y, 0.000652646005619317
2016-11-28T19:05:09Z, Acceleration (via User), z, 0.00122468871995807
2016-11-28T19:05:09Z, Attitude, Roll, 0.00463432143687704
2016-11-28T19:05:09Z, Attitude, Yaw, -1.74331150474938
2016-11-28T19:05:09Z, Attitude, Pitch, 0.00103411589692154
2016-11-28T19:05:09Z, Magnetometer (corrected for device), x, -33.4949722290039
2016-11-28T19:05:09Z, Magnetometer (corrected for device), y, -11.0661354064941
2016-11-28T19:05:09Z, Magnetometer (corrected for device), z, -16.4237976074219
2016-11-28T19:05:09Z, Magnetometer (corrected for device), Estimated Accuracy, Medium
2016-11-28T19:05:15Z, GPS, Latitude, 42.3387564876333
2016-11-28T19:05:15Z, GPS, Longitude, -71.0881836234625
2016-11-28T19:05:15Z, GPS, Altitude, 9.82157135009766
2016-11-28T19:05:15Z, GPS, Horizontal Accuracy, 65.0
2016-11-28T19:05:18Z, Acceleration (via User), x, 0.000852164812386036
2016-11-28T19:05:18Z, Acceleration (via User), y, -0.000112059693492483
