TIMESTAMP,DISTANCE,AVG_LAT,AVG_LNG,GPS_ACCURACY,AVG_SPEED_BY_GPS,ACCLERATOR_STD,MAX_ACCLERATOR,MIN_ACCLERATOR,PERCENTILE_25_ACCLERATOR,PERCENTILE_75_ACCLERATOR,ACCLERATOR_ENTROPY,AVG_ROLL,AVG_YAW,AVG_PITCH,WEEK_DAY,LABEL1,LABEL2
1479425280,1.166370426573007,42.338836892174427,-71.088399287165785,79.28534343121251,0.019439507109550117,0.0017397427815898363,0.0048663165438660953,1.9590555071329941e-05,0.00011182414972535587,0.00053537631410766561,1.7917594692280547,0.037058591059910016,2.7242510199936967,0.045971609220264581,4,12,22
1479425310,1.3490282378359593,42.338832992559688,-71.088391301607103,65.0,0.022483803963932656,0.00019548981684326379,0.00063852699933408081,3.08545091019103e-05,6.8585901057333152e-05,0.00014173007174659224,1.945910149055313,0.046062428949852678,2.7976759073496344,0.021292103796050271,4,12,22
1479425340,3.6225692371648908,42.338833216153503,-71.088387246740083,65.0,0.06037615395274818,2.6356422190131677e-05,0.0001211683628659533,3.08545091019103e-05,5.2266956622679106e-05,6.8673765747331034e-05,1.945910149055313,0.046534031761219799,2.7978907924324981,0.022335466578787874,4,12,22
1479425370,2.9126438385412863,42.338835973375865,-71.088386804673391,65.0,0.048544063975688105,1.4443336977954435e-05,8.8720039140692794e-05,4.2607336824298555e-05,5.3488244355602579e-05,6.691337756936896e-05,1.7917594692280547,0.0471809267127715,2.7985602100580866,0.022531671937575517,4,12,22
1479425400,4.3868213318174964,42.338835361930528,-71.088397488852948,65.0,0.07311368886362495,2.7540199410100263e-05,0.00013937081400874833,5.2292537931680184e-05,6.4829815002725815e-05,9.6032213606893815e-05,1.945910149055313,0.047455996432872703,2.7986954887963975,0.022855648458007697,4,12,22
1479425430,0.3996060140925528,42.338839291294022,-71.088411785852188,65.0,0.00666010023487588,3.3330089267864952e-05,0.00013937081400874833,2.828455251410212e-05,6.1152534917807545e-05,9.4965684279575395e-05,1.945910149055313,0.047314162815811578,2.7987789104363174,0.022981928187210232,4,12,22
1479425460,2.8909871549676653,42.338839844899127,-71.088407755981493,65.0,0.04818311924946109,1.3909841164830883e-05,7.556622708363571e-05,2.828455251410212e-05,4.5424382036104795e-05,5.0316402518587943e-05,1.7917594692280547,0.047169661905616445,2.7989015853408898,0.023217981853353536,4,12,22
1479425490,2.485254864967104,42.338830593265868,-71.088393742979278,65.0,0.0414209144161184,2.1827386908386964e-05,0.00010801471963766264,4.3992241562295315e-05,5.0252296348620955e-05,7.9908782553907344e-05,1.945910149055313,0.047434023036897192,2.7986980489923212,0.023613447368605999,4,12,22
1479425520,0.330153576919022,42.338831328656156,-71.088392914665263,65.0,0.005502559615317033,1.9712218418635575e-05,0.00010801471963766264,4.8176825906000472e-05,5.2737496818042198e-05,7.9908782553907344e-05,1.945910149055313,0.047419850117813564,2.7984456056365787,0.0236615662804785,4,12,22
1479425550,0.3671932100628054,42.338830593058297,-71.088392961486562,65.0,0.00611988683438009,9.0528638372213172e-06,7.2561867962860126e-05,4.7583543165388306e-05,4.9563856185234113e-05,6.3111838465961984e-05,1.7917594692280547,0.046256117727185374,2.8160969163506082,0.022954382692996433,4,12,22
1479425580,1.0231810256656666,42.338825159862381,-71.088390597918732,65.0,0.01705301709442778,1.1630491530569238e-05,7.2571615666263718e-05,3.7205306291929591e-05,4.5240358448979016e-05,6.0751763934028871e-05,1.945910149055313,0.044635129721506621,2.8415871048827417,0.022149325711917373,4,12,22
1479425610,2.2171116377592717,42.338828337568813,-71.088392914239449,65.0,0.036951860629321195,1.8686037132208106e-05,7.2571615666263718e-05,4.2661688584115092e-06,3.531225881487985e-05,4.5240358448979016e-05,1.945910149055313,0.043757775966008015,2.8701395708153643,0.021443278444707871,4,12,22
1479425640,1.2083183265436184,42.338834876164931,-71.088399513454462,65.0,0.020138638775726973,1.4716683043464546e-05,4.060899784587494e-05,2.3563844350906151e-06,5.0067147265745612e-06,2.9854859054211812e-05,1.7917594692280547,0.043342443942655601,2.9021827638346323,0.020551690913530301,4,12,22
1479425670,1.5863813531599653,42.338836189445026,-71.088397842063685,65.0,0.026439689219332756,6.5467274805320037e-06,2.2608096279817904e-05,2.3563844350906151e-06,9.7076813227636951e-06,1.8370233446285555e-05,1.945910149055313,0.043594960972328227,2.9041349278384629,0.020331786035131198,4,12,22
1479425700,3.7753785562983913,42.33883557182412,-71.088395088067529,65.0,0.06292297593830652,8.7085260258060946e-06,3.9254760521918811e-05,1.2187010314463673e-05,1.4183459116297866e-05,2.0093380484516038e-05,1.945910149055313,0.043612718023670442,2.9045145691117957,0.0203755473773168,4,12,22
