TIMESTAMP,DISTANCE,AVG_LAT,AVG_LNG,GPS_ACCURACY,AVG_SPEED_BY_GPS,ACCLERATOR_STD,MAX_ACCLERATOR,MIN_ACCLERATOR,PERCENTILE_25_ACCLERATOR,PERCENTILE_75_ACCLERATOR,ACCLERATOR_ENTROPY,AVG_ROLL,AVG_YAW,AVG_PITCH,WEEK_DAY,LABEL1,LABEL2
1479602760,0.0,42.338834255891499,-71.0882392356189,65.0,0.0,6.3900200437525199e-06,2.8545136090630398e-05,9.2806400992125964e-06,1.4570632526002375e-05,1.8653295861295138e-05,1.6094379124341005,-0.030346107748899211,0.20579288900530446,0.0012224101589235945,6,4,2
1479602790,0.28308860830015137,42.338838050552695,-71.088236678456724,65.0,0.004718143471669189,3.9965455158209594e-06,2.5012366424161162e-05,1.214212145241258e-05,1.4648943690079493e-05,1.9185293690641576e-05,1.945910149055313,-0.037435266603306448,0.28153220711993188,0.00088600183343691234,6,4,2
1479602820,1.9767501442683844,42.338838540851697,-71.088239376551002,65.0,0.032945835737806406,5.0525331690694044e-05,0.000160404673070481,8.8287954011409198e-06,1.3434688153284597e-05,2.2471066404364763e-05,1.945910149055313,-0.037398652992014926,0.281887442709647,0.00089692423332547266,6,4,2
1479602850,3.273996832445287,42.33884647810909,-71.088243841193744,65.0,0.054566613874088114,5.3539392973176362e-05,0.000160404673070481,8.8287954011409198e-06,1.4283265180918242e-05,2.4375432058261028e-05,1.7917594692280547,-0.036646586785586716,0.27841332948646619,0.00078488373900974337,6,4,2
1479602880,1.7683634054030812,42.338859478929677,-71.088248632680575,65.0,0.029472723423384688,6.8006967727174036e-06,2.886144548218795e-05,9.4336631036117125e-06,1.3502147798709842e-05,2.4873300948623021e-05,1.945910149055313,-0.034290942735481847,0.26636119816717835,0.0004233102629042396,6,4,2
1479602910,3.00016958649307,42.338850389333068,-71.08824311401159,65.0,0.05000282644155117,7.708092726609397e-06,2.886144548218795e-05,5.3730754254417315e-06,1.0325631364638058e-05,2.0900117935805869e-05,1.945910149055313,-0.033100740735588156,0.26022550891825652,0.00040441309461854402,6,4,2
1479602940,3.071294617768033,42.338834637079962,-71.088230997208058,65.0,0.051188243629467216,0.00018443332830742044,0.00050866845303266703,5.3730754254417315e-06,1.1539734870125055e-05,2.189325773389136e-05,1.7917594692280547,-0.033062266919740867,0.26050082302285599,0.00046096007486350304,6,4,2
1479602970,1.3204154672511221,42.338826476223751,-71.08822706217552,65.0,0.02200692445418537,0.00017036262464993615,0.00050866845303266703,5.8935245108816552e-06,1.7913771303524335e-05,3.5520012829444333e-05,1.945910149055313,-0.033038592409265773,0.26018108834516068,0.00044494662691252801,6,4,2
1479603000,2.5245606168385293,42.338833342039877,-71.088237515136484,65.0,0.04207601028064215,1.4329912088055056e-05,4.4619469227001161e-05,1.5739380818724412e-06,9.5837889423117517e-06,3.0312727433066864e-05,1.945910149055313,-0.033188031904777197,0.25916727192211686,0.00062366040580743882,6,4,2
1479603030,1.9890013760066914,42.33883006085005,-71.088232649999256,65.0,0.03315002293344486,1.0227859811893333e-05,3.4204898434246222e-05,1.5739380818724412e-06,7.7201734128547773e-06,1.3254961777082281e-05,1.7917594692280547,-0.033794641744036298,0.25590281190967817,0.0012018895500448977,6,4,2
