TIMESTAMP,DISTANCE,AVG_LAT,AVG_LNG,GPS_ACCURACY,AVG_SPEED_BY_GPS,ACCLERATOR_STD,MAX_ACCLERATOR,MIN_ACCLERATOR,PERCENTILE_25_ACCLERATOR,PERCENTILE_75_ACCLERATOR,ACCLERATOR_ENTROPY,AVG_ROLL,AVG_YAW,AVG_PITCH,WEEK_DAY,LABEL1,LABEL2
1479046560,3.4939415726558476,42.331586316907618,-71.109859147175314,10.0,0.058232359544264124,6.7760393220941799e-05,0.00020988263190353635,0.0,3.5148265981127466e-05,7.7064988443102547e-05,1.7917594692280547,0.020504339461641735,0.51046269721362536,0.0090187302708642034,0,0,6
1479046590,10.36454353329282,42.331599035572573,-71.109903233192028,10.0,0.17274239222154703,5.7799605137065091e-05,0.00020988263190353635,3.7691652488602667e-05,4.0776716679690383e-05,6.9372800708210089e-05,1.945910149055313,0.032334659869114817,0.6050312631492385,0.001105964928419516,0,0,6
1479046620,6.872875227076784,42.331612084100335,-71.109948610021831,10.0,0.11454792045127973,7.3618563525097976e-06,5.9221191423382931e-05,3.7691652488602667e-05,4.2048273408584443e-05,5.17577904779754e-05,1.7917594692280547,0.038421047660381707,0.59962813967673689,-0.013597968932140625,0,0,6
1479046650,0.0,42.331612575838655,-71.109950663588108,10.0,0.0,1.1045220966559678e-05,5.9221191423382931e-05,2.7264472062656995e-05,3.0605967025567589e-05,4.6818077401206956e-05,1.945910149055313,0.038036402170590268,0.60014816934425408,-0.014207348943523239,0,0,6
1479046680,0.0,42.331612575838655,-71.109950663588108,10.0,0.0,5.6906596369783113e-06,4.22865277275808e-05,2.7264472062656995e-05,2.9198564947873843e-05,3.9398391704537436e-05,1.945910149055313,0.037969428857176073,0.59999327084917642,-0.014393388029446745,0,0,6
1479046710,0.0,42.331612575838655,-71.109950663588108,10.0,0.0,8.35043706130898e-06,4.22865277275808e-05,1.9338333339359953e-05,2.4076778694259885e-05,3.7573742906314917e-05,1.7917594692280547,0.03798395493374556,0.59968089218739096,-0.014480061190503416,0,0,6
1479046740,0.0,42.331612575838655,-71.109950663588108,10.0,0.0,9.1021339874145153e-06,4.2618173392806221e-05,1.4274916414184974e-05,2.0863537474647711e-05,3.1777041151826268e-05,1.945910149055313,0.037963467202458516,0.59966351196802936,-0.014487845396713439,0,0,6
1479046770,0.0,42.331612575838655,-71.109950663588108,10.0,0.0,9.1046225488921062e-06,4.2618173392806221e-05,1.4274916414184974e-05,1.8506312684501709e-05,3.0144490305957003e-05,1.945910149055313,0.037934080913995458,0.59915871099160445,-0.014496469507578534,0,0,6
1479046800,0.0,42.331612575838655,-71.109950663588108,10.0,0.0,6.4285588933090557e-06,3.3152418345510201e-05,1.7732032107333379e-05,2.0608126037755201e-05,3.2466982179625998e-05,1.7917594692280547,0.037913698070320391,0.59891676122559667,-0.014543925011599406,0,0,6
1479046830,0.0,42.331612575838655,-71.109950663588108,10.0,0.0,6.7698920572849424e-06,3.5485152380670239e-05,1.653016562182171e-05,2.2758728861254813e-05,3.3051332476044545e-05,1.945910149055313,0.03797079190655623,0.59885013477476534,-0.0145627165470228,0,0,6
1479046860,0.0,42.331612575838655,-71.109950663588108,10.0,0.0,6.9849086477044599e-06,3.5485152380670239e-05,1.653016562182171e-05,1.9372503187623144e-05,3.0057511140454134e-05,1.945910149055313,0.038028138525875818,0.59840917012866979,-0.014532636301331321,0,0,6
1479046890,0.0,42.331612575838655,-71.109950663588108,10.0,0.0,8.1600848899988049e-06,3.7355741836392531e-05,1.6000419909206814e-05,1.8609522849885922e-05,3.2782922400286061e-05,1.7917594692280547,0.03798560700834136,0.5981064115484781,-0.014537864182507599,0,0,6
1479046920,0.0,42.331612575838655,-71.109950663588108,10.0,0.0,1.0078045673751579e-05,3.9850159039906495e-05,1.4972374432518304e-05,1.7398641178220515e-05,3.6119434940111675e-05,1.945910149055313,0.037991333791434101,0.5975224004480395,-0.014543028969063605,0,0,6
1479046950,0.0,42.331612575838655,-71.109950663588108,10.0,0.0,8.4608896704540814e-06,3.9850159039906495e-05,1.3407589281976018e-05,1.6884618439876258e-05,2.6610744811828841e-05,1.945910149055313,0.03803044216086103,0.59748563493049589,-0.01453009202367348,0,0,6
1479046980,0.0,42.331612575838655,-71.109950663588108,10.0,0.0,7.0513338940458949e-06,3.5339564106616204e-05,1.3407589281976018e-05,1.9720060933631243e-05,2.7702666238634537e-05,1.7917594692280547,0.038046753718622796,0.59789149175362466,-0.01458751274062195,0,0,6
1479047010,0.0,42.331612575838655,-71.109950663588108,10.0,0.0,1.0418283110892781e-05,4.4998564929945284e-05,1.2979733133561498e-05,1.7793498256759755e-05,3.0316507000917878e-05,1.945910149055313,0.03805038778686181,0.5980550604265692,-0.014621415260518944,0,0,6
