TIMESTAMP,DISTANCE,AVG_LAT,AVG_LNG,GPS_ACCURACY,AVG_SPEED_BY_GPS,ACCLERATOR_STD,MAX_ACCLERATOR,MIN_ACCLERATOR,PERCENTILE_25_ACCLERATOR,PERCENTILE_75_ACCLERATOR,ACCLERATOR_ENTROPY,AVG_ROLL,AVG_YAW,AVG_PITCH,WEEK_DAY,LABEL1,LABEL2
1480295520,0.8661286973395569,42.338751157260504,-71.088211406097145,65.0,0.014435478288992614,0.001640018779190846,0.0032807398138236989,7.02255442007071e-07,0.00082071164503743005,0.0024607304242282762,0.69314718055994529,-0.07082465170801619,-0.48548822196250052,0.17928047338098851,0,4,2
1480295550,0.3630480159523338,42.338743167586678,-71.088205268094939,65.0,0.006050800265872231,0.0012474144402758337,0.0032807398138236989,7.02255442007071e-07,5.397608543846306e-05,0.00064175942817400124,1.6094379124341005,-0.050086057352738335,0.46786171490668343,-0.18892290961910102,0,4,2
1480295580,8.582310728549958,42.33872750956121,-71.088184881088836,65.0,0.1430385121424993,0.00020968272312828345,0.00064175942817400124,1.990637073988488e-05,2.4335615548889221e-05,0.00010823395454897989,1.945910149055313,-0.023794003807245397,1.1612051204284897,-0.19868014275987433,0,4,2
1480295610,5.018540647011667,42.338711346750991,-71.088166576312673,65.0,0.08364234411686113,1.3053267498586826e-05,5.6347138785900972e-05,1.3436888738914891e-05,2.0398563276865289e-05,3.1999011289419096e-05,1.945910149055313,-0.014412092366091171,1.204940298205933,-0.021930501409444744,0,4,2
1480295640,9.350803839117356,42.338714753381851,-71.088172651446158,65.0,0.15584673065195592,8.5781737942532822e-06,3.6168386567749846e-05,1.3436888738914891e-05,1.6995737456322939e-05,3.083989980671138e-05,1.7917594692280547,-0.01438258047817295,1.2058627250968967,-0.021910158179104768,0,4,2
1480295670,0.6840478169200068,42.338715110078724,-71.088173283431217,65.0,0.01140079694866678,6.0116601544659093e-06,3.1843321071919058e-05,1.3790453670612723e-05,2.2437781164936216e-05,2.8967043748791586e-05,1.945910149055313,-0.014437916802408385,1.206291049830726,-0.021907738372206925,0,4,2
1480295700,0.8648524577299006,42.338715427830493,-71.088174084730198,65.0,0.014414207628831676,5.7388655928746445e-06,3.8033207590573278e-05,1.8597055098006339e-05,2.4054546379067279e-05,2.8967043748791586e-05,1.945910149055313,-0.014443609398339786,1.2065113293780787,-0.021951356909687667,0,4,2
1480295730,5.331634690770405,42.338719864550015,-71.088180298698234,65.0,0.08886057817950674,5.8548048827559548e-06,3.8033207590573278e-05,2.0431220690649594e-05,2.2049126119993984e-05,2.5926420792128361e-05,1.7917594692280547,-0.014270366701719531,1.2067312451858834,-0.021849218421285368,0,4,2
1480295760,0.6142601663191993,42.33872386158005,-71.088192973087402,65.0,0.010237669438653322,5.0922661052720159e-06,3.4613481493271695e-05,1.7721704456973341e-05,2.0421416210444615e-05,2.3787454687042853e-05,1.945910149055313,-0.014162320132066345,1.2016230927702984,-0.021568571369187443,0,4,2
1480295790,0.3315450004527804,42.338732829529263,-71.088203088713342,65.0,0.00552575000754634,9.2667610694231667e-06,4.5470014638967654e-05,1.7721704456973341e-05,2.0358563272196298e-05,3.1967269826090657e-05,1.945910149055313,-0.014335059819232585,1.1978096495917328,-0.021437054355069898,0,4,2
1480295820,0.6135023832740802,42.338730199454638,-71.088195555698164,65.0,0.010225039721234671,9.2700899369592753e-06,4.5470014638967654e-05,1.9693275017274751e-05,2.0018066600121065e-05,2.7477509894240255e-05,1.7917594692280547,-0.01454119805081755,1.1980885224350732,-0.021494638228193402,0,4,2
1480295850,4.056567337020957,42.338722853175682,-71.088186537226889,65.0,0.06760945561701595,8.7551062373328635e-06,4.1694281244360623e-05,1.9693275017274751e-05,2.0934557814504619e-05,3.7517526064701878e-05,1.945910149055313,-0.014582920115259428,1.19760530490248,-0.02105397989442916,0,4,2
1480295880,0.819393568319421,42.338708180420525,-71.08816994136069,65.0,0.01365655947199035,7.7486059392072396e-06,4.1694281244360623e-05,1.9902130358585529e-05,2.4556343540599329e-05,3.7517526064701878e-05,1.945910149055313,-0.014742767406681288,1.1968805970621328,-0.019719163346345929,0,4,2
1480295910,4.827425295828106,42.338717556984058,-71.088179534252575,65.0,0.08045708826380177,1.0271331586910933e-05,5.0404673131886535e-05,1.9902130358585529e-05,2.4098946606562394e-05,3.6104117713252481e-05,1.7917594692280547,-0.014915961740274533,1.1964620418914251,-0.018425078633077567,0,4,2
1480295940,9.565383331074694,42.3387206485801,-71.088181957444419,65.0,0.15942305551791155,9.3247736058531722e-06,5.0404673131886535e-05,2.107611251285006e-05,2.5975449621666709e-05,3.5317213131236442e-05,1.945910149055313,-0.014884114335728615,1.1965922257300172,-0.018395919942185174,0,4,2
1480295970,1.597420044669022,42.338695772236747,-71.088160176593249,65.0,0.026623667411150367,8.0977735868189914e-06,4.6335282963374821e-05,2.107611251285006e-05,2.6004295059448391e-05,3.4693744899484246e-05,1.945910149055313,-0.01482936046952117,1.1967894048619672,-0.01830251189056727,0,4,2
1480296000,6.107417774061622,42.338691483641327,-71.088152709949497,65.0,0.10179029623436037,9.1928205692850188e-06,4.6335282963374821e-05,1.8182891908314663e-05,2.4589095371791483e-05,3.5183338084515026e-05,1.7917594692280547,-0.014810497333849102,1.1970078521602365,-0.018272581170234399,0,4,2
1480296030,2.2164678808163827,42.338702074482605,-71.088154229947307,65.0,0.03694113134693971,6.4299606482813901e-06,4.0221279911606548e-05,1.8182891908314663e-05,2.3655133527766362e-05,2.8779667806907182e-05,1.945910149055313,-0.014661706561275014,1.1969581909264586,-0.018237489454617846,0,4,2
1480296060,2.610611364123019,42.338714868483365,-71.088166155114166,65.0,0.043510189402050314,5.8309406220926812e-06,4.0221279911606548e-05,2.0507161384719809e-05,2.5067440981000138e-05,2.9673403247579553e-05,1.945910149055313,-0.014509508595015328,1.1965523468509256,-0.018110628923400884,0,4,2
1480296090,1.8964610530156707,42.338725794242983,-71.088182513973038,65.0,0.03160768421692785,7.8024555150721892e-06,3.3779030232822047e-05,9.1994119602509849e-06,2.1227948288688403e-05,2.8748491976347739e-05,1.7917594692280547,-0.014966430501959999,1.196527523051645,-0.018398800286063,0,4,2
1480296120,6.651234861536259,42.338734517739574,-71.088190366835576,65.0,0.11085391435893764,8.5602566654120373e-06,3.4620917131128838e-05,9.1994119602509849e-06,2.267090960602994e-05,3.4139964560545774e-05,1.945910149055313,-0.014510629622613772,1.1969390867492085,-0.01819221549213907,0,4,2
1480296150,1.3175490685525337,42.338732639278518,-71.088187117750522,65.0,0.021959151142542228,4.9076967744121959e-06,3.4620917131128838e-05,2.1951510211465698e-05,2.367024811838062e-05,3.0165465189898582e-05,1.945910149055313,-0.013801117457157883,1.1971684511894001,-0.017765094976808126,0,4,2
1480296180,4.8325556597900645,42.338711678808465,-71.088175272305904,65.0,0.0805425943298344,4.1848761519948046e-06,3.1628568716233858e-05,1.8829794165573875e-05,2.3118779340955266e-05,2.8368068107361381e-05,1.7917594692280547,-0.013849458375827782,1.19672730594432,-0.017823696255105066,0,4,2
1480296210,1.7924910562377212,42.338696814842855,-71.088167040756403,65.0,0.029874850937295354,7.5351710155657408e-06,4.2240735410193146e-05,1.8829794165573875e-05,2.4694169155167742e-05,3.415489407873108e-05,1.945910149055313,-0.014114838555508344,1.1965208272106886,-0.018016702224208626,0,4,2
1480296240,2.3951450738039837,42.33868930845324,-71.088165155719864,65.0,0.03991908456339973,7.4985592771463809e-06,4.2240735410193146e-05,2.0894402011656417e-05,2.4694169155167742e-05,3.6167347315208387e-05,1.945910149055313,-0.014184521264582414,1.1966772563621757,-0.01807299873464176,0,4,2
1480296270,1.341995781684469,42.338697367513603,-71.088168185536475,65.0,0.022366596361407816,5.7475182361663921e-06,3.565347518918848e-05,2.0894402011656417e-05,2.3033549550202729e-05,3.3273251022236788e-05,1.7917594692280547,-0.014110110252422982,1.196135800164235,-0.018045960429692181,0,4,2
1480296300,4.419922272190998,42.338695722589449,-71.088165942167308,65.0,0.07366537120318331,6.3176606934968807e-06,4.206559186965028e-05,2.1360168169488736e-05,2.7126380334834045e-05,3.268465572285114e-05,1.945910149055313,-0.014191573104640557,1.1960446588838056,-0.018076057026109087,0,4,2
1480296330,7.5099392054458995,42.338709595300031,-71.088178754038935,65.0,0.12516565342409833,6.2297260103308722e-06,4.206559186965028e-05,2.4367137555257992e-05,2.7241070420432817e-05,3.7110423303078288e-05,1.945910149055313,-0.014245697657222786,1.1962530706591459,-0.018100015050187157,0,4,2
1480296360,8.32900846841694,42.338730871920497,-71.08819012481743,65.0,0.13881680780694902,7.002769636659574e-06,4.4215407280065016e-05,2.4367137555257992e-05,2.6780601563402737e-05,3.7135895732101999e-05,1.7917594692280547,-0.014277727683358117,1.1959567539526499,-0.018171584204461702,0,4,2
1480296390,8.42560581806879,42.338709344612468,-71.088175441402967,65.0,0.14042676363447984,1.1609763386746303e-05,5.3915474167606053e-05,2.0042660050668004e-05,2.3870787799253397e-05,3.9406840725912684e-05,1.945910149055313,-0.0144741908457502,1.1942577428136687,-0.018320313702660185,0,4,2
1480296420,6.155776840152831,42.338692200056201,-71.08816401467169,65.0,0.10259628066921385,1.0491070846195542e-05,5.3915474167606053e-05,2.0042660050668004e-05,2.3870787799253397e-05,3.2060255426168201e-05,1.945910149055313,-0.015431816963429644,1.192138800643417,-0.018892329262075996,0,4,2
