TIMESTAMP,DISTANCE,AVG_LAT,AVG_LNG,GPS_ACCURACY,AVG_SPEED_BY_GPS,ACCLERATOR_STD,MAX_ACCLERATOR,MIN_ACCLERATOR,PERCENTILE_25_ACCLERATOR,PERCENTILE_75_ACCLERATOR,ACCLERATOR_ENTROPY,AVG_ROLL,AVG_YAW,AVG_PITCH,WEEK_DAY,LABEL1,LABEL2
1479739380,8.77811348645054,42.331614499756689,-71.109900758429504,17.625,0.14630189144084232,0.032396648808885847,0.08104367619280313,3.965714006238626e-05,4.4869667116155849e-05,6.5282184766196676e-05,1.5284657100610246,0.054191552701888135,-0.4614831049526481,0.0069945680734614015,1,0,6
1479739410,6.868776897061181,42.33162659177777,-71.109911500542566,10.0,0.11447961495101969,1.0182093541709931e-05,6.5282184766196676e-05,2.9276766775277379e-05,4.2263403589271051e-05,5.0037691291670062e-05,1.945910149055313,0.06922563681032555,-0.57483037630402445,-0.014316655314408528,1,0,6
1479739440,0.0,42.331626866983598,-71.109912525928721,10.0,0.0,9.8378258447378684e-06,5.0152166689963499e-05,2.5217129505585976e-05,3.7981924384804285e-05,4.9487476331768024e-05,1.945910149055313,0.067117355802712997,-0.57459821731982874,-0.0097876963830774814,1,0,6
1479739470,0.0,42.331626866983598,-71.109912525928721,10.0,0.0,1.1683973530027981e-05,6.4704690999943811e-05,2.5217129505585976e-05,4.1496240350502708e-05,4.8460573076202378e-05,1.7917594692280547,0.065161675655394311,-0.57385357588534192,-0.0059845691449885883,1,0,6
1479739500,0.0,42.331626866983598,-71.109912525928721,10.0,0.0,1.2681520365557987e-05,6.4704690999943811e-05,2.2350238892976355e-05,3.3877294775143098e-05,4.7315389952304798e-05,1.945910149055313,0.064992169972228814,-0.5731675544009166,-0.0057813155293444402,1,0,6
1479739530,0.0,42.331626866983598,-71.109912525928721,10.0,0.0,8.5785081489311006e-06,5.0298043958983445e-05,2.2350238892976355e-05,3.3877294775143098e-05,4.3189051199023397e-05,1.945910149055313,0.064912205928229605,-0.57272941419953405,-0.0056322095945665132,1,0,6
1479739560,0.0,42.331626866983598,-71.109912525928721,10.0,0.0,2.8515742003278191e-06,4.5730823971153925e-05,3.7123238089094274e-05,3.8843180873038112e-05,4.2436182083195199e-05,1.7917594692280547,0.064840155315279466,-0.57283106576539267,-0.0055357392213495086,1,0,6
1479739590,0.0,42.331626866983598,-71.109912525928721,10.0,0.0,2.1397741327013052e-06,4.5132973047683804e-05,3.8241815021753193e-05,3.9644133633355509e-05,4.2059627212534715e-05,1.945910149055313,0.064818665817871587,-0.57333803517238546,-0.0054346496508195386,1,0,6
1479739620,0.0,42.331626866983598,-71.109912525928721,10.0,0.0,3.3352734703431713e-06,4.5402376729654562e-05,3.5123411186816532e-05,3.9295451480041445e-05,4.3168730435151251e-05,1.945910149055313,0.06475887941449586,-0.57336866093108718,-0.0053450030667472736,1,0,6
1479739650,0.0,42.331626866983598,-71.109912525928721,10.0,0.0,2.3638803438275911e-05,9.9139743050991627e-05,2.6023707197506144e-05,3.6123977177148097e-05,5.0375649281428391e-05,1.7917594692280547,0.064729626779606586,-0.57329026246751513,-0.0052676470329698745,1,0,6
